Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1449,1673582030937,13/01/2023 03:53:50,1673582029601,-4,12/01/2023 23:53:49,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,231,107,2,Screen 2,Zone6,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj68_m_vato_298.wav,none,a,,1,9-B,quiet,subj68,m,vato,298
1450,1673582030937,13/01/2023 03:53:50,1673582029602,-4,12/01/2023 23:53:49,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,231,107,2,Screen 2,Zone7,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj68_m_vato_298.wav,none,a,,1,9-B,quiet,subj68,m,vato,298
1451,1673582032372,13/01/2023 03:53:52,1673582031132,-4,12/01/2023 23:53:51,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,231,107,2,Screen 2,Zone1,response_button_text,1524,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj68_m_vato_298.wav,none,a,,1,9-B,quiet,subj68,m,vato,298
1452,1673582032783,13/01/2023 03:53:52,1673582031513,-4,12/01/2023 23:53:51,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,224,108,1,Screen 1,fixation,fixation,414.61999999999534,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj23_f_saco_120.wav,none,a,,1,9-B,quiet,subj23,f,saco,120
1453,1673582033165,13/01/2023 03:53:53,1673582031603,-4,12/01/2023 23:53:51,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,224,108,2,Screen 2,Zone6,content_web_audio,5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj23_f_saco_120.wav,none,a,,1,9-B,quiet,subj23,f,saco,120
1454,1673582033165,13/01/2023 03:53:53,1673582031603,-4,12/01/2023 23:53:51,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,224,108,2,Screen 2,Zone7,content_web_audio,6,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj23_f_saco_120.wav,none,a,,1,9-B,quiet,subj23,f,saco,120
1455,1673582034546,13/01/2023 03:53:54,1673582033110,-4,12/01/2023 23:53:53,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,224,108,2,Screen 2,Zone1,response_button_text,1505,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj23_f_saco_120.wav,none,a,,1,9-B,quiet,subj23,f,saco,120
1456,1673582034894,13/01/2023 03:53:54,1673582033483,-4,12/01/2023 23:53:53,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,232,109,1,Screen 1,fixation,fixation,394.0999999999767,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj71_m_vato_199.wav,none,a,,1,9-B,quiet,subj71,m,vato,199
1457,1673582034894,13/01/2023 03:53:54,1673582033559,-4,12/01/2023 23:53:53,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,232,109,2,Screen 2,Zone6,content_web_audio,6,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj71_m_vato_199.wav,none,a,,1,9-B,quiet,subj71,m,vato,199
1458,1673582034894,13/01/2023 03:53:54,1673582033560,-4,12/01/2023 23:53:53,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,232,109,2,Screen 2,Zone7,content_web_audio,8,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj71_m_vato_199.wav,none,a,,1,9-B,quiet,subj71,m,vato,199
1459,1673582036290,13/01/2023 03:53:56,1673582034886,-4,12/01/2023 23:53:54,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,232,109,2,Screen 2,Zone1,response_button_text,1325,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj71_m_vato_199.wav,none,a,,1,9-B,quiet,subj71,m,vato,199
1460,1673582036655,13/01/2023 03:53:56,1673582035252,-4,12/01/2023 23:53:55,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,317,110,1,Screen 1,fixation,fixation,386.35999999998603,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj71_m_pite_93.wav,none,i,,1,9-B,quiet,subj71,m,pite,93
1461,1673582036655,13/01/2023 03:53:56,1673582035337,-4,12/01/2023 23:53:55,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,317,110,2,Screen 2,Zone6,content_web_audio,8,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj71_m_pite_93.wav,none,i,,1,9-B,quiet,subj71,m,pite,93
1462,1673582036655,13/01/2023 03:53:56,1673582035339,-4,12/01/2023 23:53:55,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,317,110,2,Screen 2,Zone7,content_web_audio,9,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj71_m_pite_93.wav,none,i,,1,9-B,quiet,subj71,m,pite,93
1463,1673582038166,13/01/2023 03:53:58,1673582036896,-4,12/01/2023 23:53:56,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,317,110,2,Screen 2,Zone4,response_button_text,1563,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj71_m_pite_93.wav,none,i,,1,9-B,quiet,subj71,m,pite,93
1464,1673582038486,13/01/2023 03:53:58,1673582037257,-4,12/01/2023 23:53:57,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,290,111,1,Screen 1,fixation,fixation,380.8199999999488,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj27_f_quito_127.wav,none,i,,1,9-B,quiet,subj27,f,quito,127
1465,1673582038886,13/01/2023 03:53:58,1673582037327,-4,12/01/2023 23:53:57,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,290,111,2,Screen 2,Zone6,content_web_audio,5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj27_f_quito_127.wav,none,i,,1,9-B,quiet,subj27,f,quito,127
1466,1673582038886,13/01/2023 03:53:58,1673582037330,-4,12/01/2023 23:53:57,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,290,111,2,Screen 2,Zone7,content_web_audio,8,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj27_f_quito_127.wav,none,i,,1,9-B,quiet,subj27,f,quito,127
