Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1033,1673595509497,13/01/2023 07:38:29,1673595509809,-8,12/01/2023 23:38:29,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,307,13,2,Screen 2,Zone6,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj78_m_quita_229.wav,none,i,,1,2-B,quiet,subj78,m,quita,229
1034,1673595509497,13/01/2023 07:38:29,1673595509810,-8,12/01/2023 23:38:29,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,307,13,2,Screen 2,Zone7,content_web_audio,2.1000003814697266,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj78_m_quita_229.wav,none,i,,1,2-B,quiet,subj78,m,quita,229
1035,1673595510560,13/01/2023 07:38:30,1673595510852,-8,12/01/2023 23:38:30,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,307,13,2,Screen 2,Zone4,response_button_text,1043.1000003814697,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj78_m_quita_229.wav,none,i,,1,2-B,quiet,subj78,m,quita,229
1036,1673595510872,13/01/2023 07:38:30,1673595511180,-8,12/01/2023 23:38:31,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,239,14,1,Screen 1,fixation,fixation,350.2170000000042,,,,,0,1,0,,,,,2,Trial (Quiet),e_subj73_m_seco_46.wav,none,e,,1,2-B,quiet,subj73,m,seco,46
1037,1673595511082,13/01/2023 07:38:31,1673595511230,-8,12/01/2023 23:38:31,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,239,14,2,Screen 2,Zone6,content_web_audio,3.9000000953674316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj73_m_seco_46.wav,none,e,,1,2-B,quiet,subj73,m,seco,46
1038,1673595511082,13/01/2023 07:38:31,1673595511232,-8,12/01/2023 23:38:31,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,239,14,2,Screen 2,Zone7,content_web_audio,5.900000095367432,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj73_m_seco_46.wav,none,e,,1,2-B,quiet,subj73,m,seco,46
1039,1673595513581,13/01/2023 07:38:33,1673595513886,-8,12/01/2023 23:38:33,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,239,14,2,Screen 2,Zone5,response_button_text,2659.0999999046326,,,e,1,1,0,0,,,,,2,Trial (Quiet),e_subj73_m_seco_46.wav,none,e,,1,2-B,quiet,subj73,m,seco,46
1040,1673595513910,13/01/2023 07:38:33,1673595514229,-8,12/01/2023 23:38:34,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,224,15,1,Screen 1,fixation,fixation,349.8950000000186,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj69_m_bata_213.wav,none,a,,1,2-B,quiet,subj69,m,bata,213
1041,1673595514142,13/01/2023 07:38:34,1673595514249,-8,12/01/2023 23:38:34,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,224,15,2,Screen 2,Zone6,content_web_audio,1.5999999046325684,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj69_m_bata_213.wav,none,a,,1,2-B,quiet,subj69,m,bata,213
1042,1673595514142,13/01/2023 07:38:34,1673595514250,-8,12/01/2023 23:38:34,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,224,15,2,Screen 2,Zone7,content_web_audio,2.299999713897705,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj69_m_bata_213.wav,none,a,,1,2-B,quiet,subj69,m,bata,213
