Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
39,1669952954149,02/12/2022 03:49:14,1669952953390,-6,01/12/2022 21:49:13,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,1,Screen 1,fixation,fixation,466,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
40,1669952954149,02/12/2022 03:49:14,1669952953405,-6,01/12/2022 21:49:13,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
41,1669952954149,02/12/2022 03:49:14,1669952953407,-6,01/12/2022 21:49:13,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone2,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
42,1669952955106,02/12/2022 03:49:15,1669952954830,-6,01/12/2022 21:49:14,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,2,Screen 2,Zone6,response_button_text,1426,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
43,1669952956091,02/12/2022 03:49:16,1669952955499,-6,01/12/2022 21:49:15,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,3,Correct,advancementZone,continue_button,658,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
44,1669952956300,02/12/2022 03:49:16,1669952955524,-6,01/12/2022 21:49:15,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,7,6,Transition,Zone1,timelimit_screen,34,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
45,1669952956300,02/12/2022 03:49:16,1669952955990,-6,01/12/2022 21:49:15,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,1,Screen 1,fixation,fixation,466,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
46,1669952956300,02/12/2022 03:49:16,1669952956006,-6,01/12/2022 21:49:16,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,2,Screen 2,Zone1,content_web_audio,1.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
47,1669952956300,02/12/2022 03:49:16,1669952956007,-6,01/12/2022 21:49:16,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,2,Screen 2,Zone2,content_web_audio,3.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
48,1669952957944,02/12/2022 03:49:17,1669952957439,-6,01/12/2022 21:49:17,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,2,Screen 2,Zone4,response_button_text,1433.9999999999927,,,u,1,1,0,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
49,1669952958526,02/12/2022 03:49:18,1669952958015,-6,01/12/2022 21:49:18,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,3,Correct,advancementZone,continue_button,564,,,,,0,1,0,,,,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
50,1669952958880,02/12/2022 03:49:18,1669952958024,-6,01/12/2022 21:49:18,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,8,6,Transition,Zone1,timelimit_screen,34,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
51,1669952959267,02/12/2022 03:49:19,1669952958490,-6,01/12/2022 21:49:18,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,1,Screen 1,fixation,fixation,466,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
52,1669952959267,02/12/2022 03:49:19,1669952958511,-6,01/12/2022 21:49:18,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,2,Screen 2,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
53,1669952959267,02/12/2022 03:49:19,1669952958512,-6,01/12/2022 21:49:18,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,2,Screen 2,Zone2,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
54,1669952960327,02/12/2022 03:49:20,1669952959914,-6,01/12/2022 21:49:19,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,2,Screen 2,Zone8,response_button_text,1405,,,a,1,1,0,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
55,1669952961107,02/12/2022 03:49:21,1669952960571,-6,01/12/2022 21:49:20,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,3,Correct,advancementZone,continue_button,646,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
56,1669952961633,02/12/2022 03:49:21,1669952960590,-6,01/12/2022 21:49:20,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,9,6,Transition,Zone1,timelimit_screen,33,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
57,1669952962164,02/12/2022 03:49:22,1669952961059,-6,01/12/2022 21:49:21,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,1,Screen 1,fixation,fixation,470,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
58,1669952962164,02/12/2022 03:49:22,1669952961074,-6,01/12/2022 21:49:21,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone1,content_web_audio,1.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
59,1669952962164,02/12/2022 03:49:22,1669952961075,-6,01/12/2022 21:49:21,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone2,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
60,1669952962846,02/12/2022 03:49:22,1669952962322,-6,01/12/2022 21:49:22,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,2,Screen 2,Zone8,response_button_text,1247.9999999999927,,,a,1,1,0,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
61,1669952963571,02/12/2022 03:49:23,1669952963114,-6,01/12/2022 21:49:23,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,3,Correct,advancementZone,continue_button,781,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
62,1669952964000,02/12/2022 03:49:24,1669952963123,-6,01/12/2022 21:49:23,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,10,6,Transition,Zone1,timelimit_screen,33,,,,,0,1,0,,,1,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
63,1669952964000,02/12/2022 03:49:24,1669952963125,-6,01/12/2022 21:49:23,92237,21,task-43kc,,25622442,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Test Run,13,Block 6-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,64440,,,,,0,1,0,,,,,,,,,,,,,,,
1,1669951902089,02/12/2022 03:31:42,1669951902964,-7,01/12/2022 20:31:42,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1669951945218,02/12/2022 03:32:25,1669951946120,-7,01/12/2022 20:32:26,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,43110.59999999963,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1669951945654,02/12/2022 03:32:25,1669951946562,-7,01/12/2022 20:32:26,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,fixation,fixation,450.00900000000547,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
4,1669951945835,02/12/2022 03:32:25,1669951946582,-7,01/12/2022 20:32:26,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone1,content_web_audio,2.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
5,1669951945835,02/12/2022 03:32:25,1669951946582,-7,01/12/2022 20:32:26,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone2,content_web_audio,2.7000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
6,1669951948074,02/12/2022 03:32:28,1669951948995,-7,01/12/2022 20:32:28,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,Zone8,response_button_text,2413.9000000003725,,,a,1,1,0,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
7,1669951949448,02/12/2022 03:32:29,1669951950366,-7,01/12/2022 20:32:30,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1360.9000000003725,,,,,0,1,0,,,,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
8,1669951949637,02/12/2022 03:32:29,1669951950393,-7,01/12/2022 20:32:30,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,6,Transition,Zone1,timelimit_screen,16.666999999994005,,,,,0,1,0,,,1,,1,Trial,0-A,noise,a,subj17,f,pata,152,a_subj17_f_pata_152.wav,Babble_044.wav
9,1669951949898,02/12/2022 03:32:29,1669951950829,-7,01/12/2022 20:32:30,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,fixation,fixation,450.00900000000547,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
10,1669951950093,02/12/2022 03:32:30,1669951950848,-7,01/12/2022 20:32:30,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone1,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
11,1669951950093,02/12/2022 03:32:30,1669951950849,-7,01/12/2022 20:32:30,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone2,content_web_audio,2.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
12,1669951952900,02/12/2022 03:32:32,1669951953830,-7,01/12/2022 20:32:33,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,Zone3,timelimit_screen,3000.0599999999977,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
13,1669951956311,02/12/2022 03:32:36,1669951957225,-7,01/12/2022 20:32:37,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,5,Timeout,advancementZone,continue_button,3385.2000000001863,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
14,1669951956498,02/12/2022 03:32:36,1669951957237,-7,01/12/2022 20:32:37,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,2,6,Transition,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
15,1669951956754,02/12/2022 03:32:36,1669951957678,-7,01/12/2022 20:32:37,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,1,Screen 1,fixation,fixation,450.0089999999982,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
16,1669951957065,02/12/2022 03:32:37,1669951957696,-7,01/12/2022 20:32:37,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone1,content_web_audio,1.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
17,1669951957065,02/12/2022 03:32:37,1669951957697,-7,01/12/2022 20:32:37,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone2,content_web_audio,1.699999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
18,1669951957749,02/12/2022 03:32:37,1669951958672,-7,01/12/2022 20:32:38,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone6,response_button_text,976.3999999994412,,,i,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
19,1669951958479,02/12/2022 03:32:38,1669951959401,-7,01/12/2022 20:32:39,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,4,Incorrect,advancementZone,continue_button,717.2999999998137,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
20,1669951958646,02/12/2022 03:32:38,1669951959414,-7,01/12/2022 20:32:39,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,6,Transition,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
21,1669951958943,02/12/2022 03:32:38,1669951959863,-7,01/12/2022 20:32:39,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,1,Screen 1,fixation,fixation,450.0089999999982,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
22,1669951959129,02/12/2022 03:32:39,1669951959879,-7,01/12/2022 20:32:39,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone1,content_web_audio,1.099999999627471,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
23,1669951959129,02/12/2022 03:32:39,1669951959880,-7,01/12/2022 20:32:39,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone2,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
24,1669951960527,02/12/2022 03:32:40,1669951961444,-7,01/12/2022 20:32:41,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,2,Screen 2,Zone7,response_button_text,1564.7000000001863,,,e,1,1,0,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
25,1669951961584,02/12/2022 03:32:41,1669951962513,-7,01/12/2022 20:32:42,92237,21,task-43kc,,25622374,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Test Run,13,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,4,3,Correct,advancementZone,continue_button,1057,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
