Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1379,1673584017964,13/01/2023 04:26:57,1673584017883,-5,12/01/2023 23:26:57,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,265,100,2,Screen 2,Zone5,response_button_text,1815.199999999255,,,e,1,1,0,0,,,,,2,Trial (Quiet),e_subj5_f_veto_48.wav,none,e,,1,8-A,quiet,subj5,f,veto,48
1380,1673584018293,13/01/2023 04:26:58,1673584018216,-5,12/01/2023 23:26:58,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,243,101,1,Screen 1,fixation,fixation,350.4880000000121,,,,,0,1,0,,,,,2,Trial (Quiet),e_subj31_m_peca_398.wav,none,e,,1,8-A,quiet,subj31,m,peca,398
1381,1673584018429,13/01/2023 04:26:58,1673584018235,-5,12/01/2023 23:26:58,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,243,101,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj31_m_peca_398.wav,none,e,,1,8-A,quiet,subj31,m,peca,398
1382,1673584018429,13/01/2023 04:26:58,1673584018235,-5,12/01/2023 23:26:58,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,243,101,2,Screen 2,Zone7,content_web_audio,1.6000000005587935,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj31_m_peca_398.wav,none,e,,1,8-A,quiet,subj31,m,peca,398
1383,1673584019300,13/01/2023 04:26:59,1673584019221,-5,12/01/2023 23:26:59,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,243,101,2,Screen 2,Zone5,response_button_text,986.6000000005588,,,e,1,1,0,0,,,,,2,Trial (Quiet),e_subj31_m_peca_398.wav,none,e,,1,8-A,quiet,subj31,m,peca,398
1384,1673584019654,13/01/2023 04:26:59,1673584019583,-5,12/01/2023 23:26:59,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,288,102,1,Screen 1,fixation,fixation,366.67399999999907,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj8_f_pite_230.wav,none,i,,1,8-A,quiet,subj8,f,pite,230
1385,1673584019790,13/01/2023 04:26:59,1673584019602,-5,12/01/2023 23:26:59,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,288,102,2,Screen 2,Zone6,content_web_audio,1.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj8_f_pite_230.wav,none,i,,1,8-A,quiet,subj8,f,pite,230
1386,1673584019790,13/01/2023 04:26:59,1673584019602,-5,12/01/2023 23:26:59,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,288,102,2,Screen 2,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj8_f_pite_230.wav,none,i,,1,8-A,quiet,subj8,f,pite,230
1387,1673584021251,13/01/2023 04:27:01,1673584021166,-5,12/01/2023 23:27:01,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,288,102,2,Screen 2,Zone4,response_button_text,1564.7999999998137,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj8_f_pite_230.wav,none,i,,1,8-A,quiet,subj8,f,pite,230
1388,1673584021577,13/01/2023 04:27:01,1673584021500,-5,12/01/2023 23:27:01,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,348,103,1,Screen 1,fixation,fixation,350.00699999998324,,,,,0,1,0,,,,,2,Trial (Quiet),o_subj11_m_cosa_54.wav,none,o,,1,8-A,quiet,subj11,m,cosa,54
