Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,group,block,vowel,subject,gender,word,token_num,filename,babble
38,1675125818473,31/01/2023 00:43:38,1675125816917,-6,30/01/2023 18:43:36,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,6,6,6,Transition,Zone1,timelimit_screen,16.672999999995227,,,,,0,1,0,,,1,,1,Trial,0-A,noise,u,subj2,f,supo,147,u_subj2_f_supo_147.wav,Babble_000.wav
39,1675125818780,31/01/2023 00:43:38,1675125817365,-6,30/01/2023 18:43:37,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,1,Screen 1,fixation,fixation,450.1710000000021,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
40,1675125818936,31/01/2023 00:43:38,1675125817379,-6,30/01/2023 18:43:37,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone1,content_web_audio,1.2999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
41,1675125818936,31/01/2023 00:43:38,1675125817380,-6,30/01/2023 18:43:37,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone2,content_web_audio,1.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
42,1675125822176,31/01/2023 00:43:42,1675125820765,-6,30/01/2023 18:43:40,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,2,Screen 2,Zone5,response_button_text,3386.9000000059605,,,o,1,1,0,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
43,1675125823104,31/01/2023 00:43:43,1675125821694,-6,30/01/2023 18:43:41,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,3,Correct,advancementZone,continue_button,919.5,,,,,0,1,0,,,,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
44,1675125823282,31/01/2023 00:43:43,1675125821711,-6,30/01/2023 18:43:41,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,5,7,6,Transition,Zone1,timelimit_screen,16.672999999995227,,,,,0,1,0,,,1,,1,Trial,0-A,noise,o,subj18,f,coro,332,o_subj18_f_coro_332.wav,Babble_116.wav
45,1675125823570,31/01/2023 00:43:43,1675125822157,-6,30/01/2023 18:43:42,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,1,Screen 1,fixation,fixation,450.1710000000021,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
46,1675125823729,31/01/2023 00:43:43,1675125822175,-6,30/01/2023 18:43:42,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,2,Screen 2,Zone1,content_web_audio,1.699999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
47,1675125823729,31/01/2023 00:43:43,1675125822176,-6,30/01/2023 18:43:42,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,2,Screen 2,Zone2,content_web_audio,2.199999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
48,1675125828254,31/01/2023 00:43:48,1675125826830,-6,30/01/2023 18:43:46,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,2,Screen 2,Zone8,response_button_text,4656,,,a,1,1,0,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
49,1675125829406,31/01/2023 00:43:49,1675125828002,-6,30/01/2023 18:43:48,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,3,Correct,advancementZone,continue_button,1163.699999988079,,,,,0,1,0,,,,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
50,1675125829585,31/01/2023 00:43:49,1675125828011,-6,30/01/2023 18:43:48,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,7,8,6,Transition,Zone1,timelimit_screen,16.672999999995227,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,a,subj32,f,vata,262,a_subj32_f_vata_262.wav,none
51,1675125829862,31/01/2023 00:43:49,1675125828459,-6,30/01/2023 18:43:48,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,1,Screen 1,fixation,fixation,450.1710000000021,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
52,1675125830024,31/01/2023 00:43:50,1675125828472,-6,30/01/2023 18:43:48,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,2,Screen 2,Zone1,content_web_audio,1.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
53,1675125830024,31/01/2023 00:43:50,1675125828472,-6,30/01/2023 18:43:48,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,2,Screen 2,Zone2,content_web_audio,2.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
54,1675125831487,31/01/2023 00:43:51,1675125830075,-6,30/01/2023 18:43:50,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,2,Screen 2,Zone6,response_button_text,1604.699999988079,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
55,1675125832272,31/01/2023 00:43:52,1675125830858,-6,30/01/2023 18:43:50,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,3,Correct,advancementZone,continue_button,774.3000000119209,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
56,1675125832454,31/01/2023 00:43:52,1675125830875,-6,30/01/2023 18:43:50,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,4,9,6,Transition,Zone1,timelimit_screen,16.67300000000978,,,,,0,1,0,,,1,,1,Trial,0-A,noise,i,subj32,f,pico,253,i_subj32_f_pico_253.wav,Babble_109.wav
57,1675125832745,31/01/2023 00:43:52,1675125831325,-6,30/01/2023 18:43:51,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,fixation,fixation,450.1710000000021,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
58,1675125832896,31/01/2023 00:43:52,1675125831337,-6,30/01/2023 18:43:51,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,Zone1,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
59,1675125832896,31/01/2023 00:43:52,1675125831337,-6,30/01/2023 18:43:51,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,Zone2,content_web_audio,1.2999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
60,1675125834616,31/01/2023 00:43:54,1675125833199,-6,30/01/2023 18:43:53,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,Zone4,response_button_text,1862.7000000029802,,,u,1,1,0,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
61,1675125835561,31/01/2023 00:43:55,1675125834144,-6,30/01/2023 18:43:54,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,3,Correct,advancementZone,continue_button,935.7000000029802,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
62,1675125835727,31/01/2023 00:43:55,1675125834160,-6,30/01/2023 18:43:54,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,10,6,Transition,Zone1,timelimit_screen,16.672999999995227,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
63,1675125835727,31/01/2023 00:43:55,1675125834162,-6,30/01/2023 18:43:54,92237,23,task-43kc,,26796606,BLIND,7955538,,complete,,63d8636e7d365fee759effb0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1280x800,1280x721,,Test Run,15,Block 1-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,77941,,,,,0,1,0,,,,,,,,,,,,,,,
1,1675123269281,31/01/2023 00:01:09,1675123269027,-8,30/01/2023 16:01:09,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1675123317054,31/01/2023 00:01:57,1675123316848,-8,30/01/2023 16:01:56,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,47753,,,,,0,1,0,,,,,,Prompt,,,,,,,,,
3,1675123317482,31/01/2023 00:01:57,1675123317292,-8,30/01/2023 16:01:57,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,1,Screen 1,fixation,fixation,450.1400000000067,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
4,1675123317677,31/01/2023 00:01:57,1675123317307,-8,30/01/2023 16:01:57,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
5,1675123317677,31/01/2023 00:01:57,1675123317309,-8,30/01/2023 16:01:57,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone2,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
6,1675123322079,31/01/2023 00:02:02,1675123321884,-8,30/01/2023 16:02:01,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,2,Screen 2,Zone7,response_button_text,4577,,,e,1,1,0,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
7,1675123323877,31/01/2023 00:02:03,1675123323679,-8,30/01/2023 16:02:03,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,3,Correct,advancementZone,continue_button,1787,,,,,0,1,0,,,,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
8,1675123324066,31/01/2023 00:02:04,1675123323687,-8,30/01/2023 16:02:03,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,8,1,6,Transition,Zone1,timelimit_screen,3,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,e,subj36,f,vete,122,e_subj36_f_vete_122.wav,none
9,1675123324321,31/01/2023 00:02:04,1675123324128,-8,30/01/2023 16:02:04,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,1,Screen 1,fixation,fixation,450.3600000000006,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
10,1675123324516,31/01/2023 00:02:04,1675123324142,-8,30/01/2023 16:02:04,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,2,Screen 2,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
11,1675123324516,31/01/2023 00:02:04,1675123324143,-8,30/01/2023 16:02:04,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,2,Screen 2,Zone2,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
12,1675123326840,31/01/2023 00:02:06,1675123326649,-8,30/01/2023 16:02:06,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,2,Screen 2,Zone4,response_button_text,2509,,,u,1,1,0,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
13,1675123329823,31/01/2023 00:02:09,1675123329576,-8,30/01/2023 16:02:09,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,3,Correct,advancementZone,continue_button,2919,,,,,0,1,0,,,,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
14,1675123330000,31/01/2023 00:02:10,1675123329583,-8,30/01/2023 16:02:09,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,11,2,6,Transition,Zone1,timelimit_screen,15.880000000004657,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,u,subj46,f,supo,163,u_subj46_f_supo_163.wav,none
15,1675123330235,31/01/2023 00:02:10,1675123330031,-8,30/01/2023 16:02:10,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,1,Screen 1,fixation,fixation,451.179999999993,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
16,1675123330421,31/01/2023 00:02:10,1675123330043,-8,30/01/2023 16:02:10,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
17,1675123330421,31/01/2023 00:02:10,1675123330043,-8,30/01/2023 16:02:10,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone2,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
18,1675123332135,31/01/2023 00:02:12,1675123331951,-8,30/01/2023 16:02:11,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,2,Screen 2,Zone5,response_button_text,1910,,,o,1,1,0,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
19,1675123336400,31/01/2023 00:02:16,1675123336214,-8,30/01/2023 16:02:16,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,3,Correct,advancementZone,continue_button,4256,,,,,0,1,0,,,,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
20,1675123336600,31/01/2023 00:02:16,1675123336220,-8,30/01/2023 16:02:16,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,10,3,6,Transition,Zone1,timelimit_screen,15.779999999998836,,,,,0,1,0,,,1,,1,Trial,0-A,quiet,o,subj38,f,toca,185,o_subj38_f_toca_185.wav,none
21,1675123336856,31/01/2023 00:02:16,1675123336666,-8,30/01/2023 16:02:16,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,4,1,Screen 1,fixation,fixation,450.1399999999994,,,,,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
22,1675123337040,31/01/2023 00:02:17,1675123336678,-8,30/01/2023 16:02:16,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,4,2,Screen 2,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
23,1675123337040,31/01/2023 00:02:17,1675123336679,-8,30/01/2023 16:02:16,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,4,2,Screen 2,Zone2,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
24,1675123342555,31/01/2023 00:02:22,1675123342353,-8,30/01/2023 16:02:22,92237,23,task-43kc,,26796114,BLIND,7955301,,complete,,63d8590defcf13dfb34816d9,computer,Desktop or Laptop,Mac OS 10.14,Firefox 91.0,1280x800,1280x635,,Test Run,15,Block 4-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,3,4,2,Screen 2,Zone6,response_button_text,5677,,,i,1,1,0,0,,,,,1,Trial,0-A,noise,i,subj21,f,pico,128,i_subj21_f_pico_128.wav,Babble_071.wav
