Filename,Subject,Vowel,F1_50,Z_F1_50,F2_50,Z_F2_50,F3_50,Z_F3_50,F4,Z_F4
a_subj47_f_baso_269,subj47,a,464.67193849685566,-2.785464884878405,887.2093902615876,-3.3125636230145927,1424.3373435462013,-3.5998709616645117,2155.648919817308,-3.360446052605295
i_subj72_m_pica_158,subj72,i,291.462499575516,-0.231872618523661,2476.890281811774,1.042380964598393,3269.8476110424303,0.23920439893804665,4353.5991942223345,2.5658904835762484
a_subj58_m_vato_56,subj58,a,613.0730202535334,-0.9006678243912477,1228.2751374311458,-0.5043805349087593,2555.309205754522,0.08692256527301077,3058.0088991541884,-3.1935473475202976
i_subj25_f_pica_282,subj25,i,242.54114117185108,-2.372889032138289,481.8014763804558,-2.563437046514086,1022.5170207412956,-2.583645557821464,1820.20251748498,-2.5700274279434963
e_subj77_m_seco_59,subj77,e,540.5322078337302,1.8711808508295886,1696.526870610632,-2.692692498526285,2526.829688234957,-0.5513978260406159,3457.003587235165,-1.0895945365742012
o_subj4_f_coro_63,subj4,o,454.3477451599183,-2.546575945221318,748.8633138928942,-2.1411526522310487,1129.5200660093285,-3.6225019121435817,1677.4683765423586,-3.6971470576821384
u_subj77_m_cuco_253,subj77,u,314.86622418529475,-0.6894844785215536,682.8000387326676,-1.0641630890775156,1473.373948501299,-3.020855963963689,2576.458250428197,-2.5277317437188978
o_subj30_f_toca_80,subj30,o,499.5503387183351,0.5900917363591867,1177.5186556717083,2.542635955923821,2696.390482136922,-0.6545470026211138,3699.4365284103287,-0.9528689008232556
u_subj32_f_tusa_61,subj32,u,357.73874163495145,-0.6373504246619819,1558.6479531233251,2.6961917126927295,2727.4562044894597,0.329378103832279,3842.784175153571,0.2991312297099616
a_subj63_m_saque_350,subj63,a,631.2383787560736,-2.682234232579915,1371.4095342838082,1.4759804090289144,2592.486756385958,0.5604469323009901,3514.50070318077,-0.36437649778611203
e_subj1_m_seque_265,subj1,e,544.2118635700839,0.8702526702482458,1757.0888725412897,-1.3417643927381853,3194.15660084058,2.6231222248123554,4032.545105212008,0.6224113517463473
a_subj67_m_saca_248,subj67,a,674.4648166500375,-0.5532956995458006,1428.0228477371666,0.9027665543325081,2353.247484553259,-2.4598100865135146,4257.119757902335,2.6985270209062038
e_subj29_m_vete_110,subj29,e,463.5408750272596,-1.1632743485867891,511.1193091853524,-2.600720152611292,1407.43315034001,-2.411481630990892,1765.4785856608698,-2.483747203997886
e_subj19_f_seque_197,subj19,e,530.5570931408698,-1.9279833662343686,601.0233243536512,-3.611494932276987,1365.691453638316,-3.677471610575486,2080.224592633917,-2.8188893840186835
o_subj67_m_toca_296,subj67,o,559.4405448636302,2.5599537470980094,1264.2953981970554,2.6339028191916825,2427.4427342095546,-1.6375421154644632,3418.420130026262,0.44573965760296747
i_subj16_f_pica_176,subj16,i,331.91002275698565,3.1610097364223813,2622.7595136778,3.744316332304154,3268.268918814932,3.692307191467015,4042.757271982523,3.5792679557177065
o_subj70_m_voto_326,subj70,o,863.8691288593603,2.578549476391366,2483.0077672695948,1.9547566741754705,3525.2250227059817,1.423508344822743,4640.4201875971585,2.169066536080012
a_subj49_f_bate_145,subj49,a,369.2078974959356,-2.1756580641583962,960.568080253171,-2.1716633333589677,1659.249181910479,-2.627864767528671,1965.8628047157456,-2.4697662885348075
i_subj79_m_quita_271,subj79,i,2630.129877916363,2.5803388040259128,2509.198896634038,0.3805673499250192,2459.421131711993,-0.6150767455028683,2462.2155560585556,-1.3080532294394616
e_subj72_m_vete_208,subj72,e,397.253449811354,-2.822087883107619,2014.7455030599976,0.18015048030963424,3038.370259606133,1.0948944303906725,3655.8482029977986,0.21324363619158232
e_subj64_m_vete_108,subj64,e,415.69756743966303,-2.6941215500787083,1848.320552388021,0.27857052126686477,2437.4623311219934,-0.6191179216369621,3302.8353997974837,-0.37637582518444296
e_subj35_f_seso_229,subj35,e,435.6926502833282,-2.2084932999263622,726.3144469702384,-3.6499810542904765,1898.9090553477165,-3.262246952677537,2293.1391657188833,-3.0169047125202875
u_subj31_m_buque_310,subj31,u,281.8034870782452,-1.0133818417346074,776.1193210723245,-1.3383012788420088,1889.7552770356044,-3.278542610712944,2534.9702708648792,-3.1513535624038522
i_subj12_f_quita_235,subj12,i,214.24593394267973,-1.371242927715993,442.7079490062641,-3.130990223840633,1249.90291405503,-3.4777217289392004,1840.7343852039935,-3.442968002053368
o_subj11_m_voto_209,subj11,o,537.2752384350338,2.8769098474120267,882.5396011759912,-0.30927779038713155,2644.272245085114,1.049556506899972,3082.8038582243244,0.5771645588817137
e_subj51_f_beta_251,subj51,e,453.0498105809946,-2.6086047571652875,676.3314164243238,-1.99043643001794,1588.5576894839362,-2.4794426104799503,2113.509556577933,-2.0755588297618455
i_subj35_f_quite_49,subj35,i,420.4694395198664,2.0488820703050505,2975.590035121941,2.5798860369702594,3409.185007844758,1.5725794420720487,4073.8499194657174,0.5964393667406689
i_subj44_f_pico_217,subj44,i,248.453840396412,-2.113352000171206,438.6046444862485,-2.5638940977546225,1719.6137566520028,-1.8902999273299328,2785.3157702025237,-1.4638191039168709
a_subj66_m_saco_48,subj66,a,560.3706946378162,-2.6128030257172923,1061.4777658759965,-1.743008677286577,1797.920704002788,-2.410774990542607,3704.276409007894,1.2142815506538156
u_subj80_m_supe_159,subj80,u,450.429433038088,2.6608734591746397,2171.096894803354,3.2075581662836306,3733.015286836916,3.6171752449979597,4883.092785747589,3.3790056439909937
u_subj32_f_supo_341,subj32,u,318.80236799782534,-1.3792195223390655,687.7808482830267,-1.123799801873928,1120.395723846714,-2.6111399440862724,1778.4496745365057,-2.5424717734516773
i_subj15_m_pite_40,subj15,i,325.66900193170926,0.5415720027194281,2087.8419030167097,-3.3444949633163743,2331.52775052804,-2.6127501828710207,2942.0857898475833,-3.4931683921138164
o_subj33_f_toco_225,subj33,o,427.0999309064654,-1.4032520881789767,1181.6432903590876,0.8227554881084531,2327.862822321729,-2.426935257058264,2983.591367133825,-3.5743650511040634
e_subj40_f_seco_246,subj40,e,558.9700837337504,-0.9566561140027052,690.2751591794723,-2.724602649405999,1730.553873533548,-2.5597100921026454,1998.4441672186424,-2.4405838775506052
i_subj5_f_viso_121,subj5,i,386.1381145962496,0.46682593836907266,1549.800594771874,-2.915769432797837,1992.8702814215264,-3.0826791730623744,2597.3578503895446,-3.3452302598766557
o_subj76_m_bote_132,subj76,o,436.9375137933858,-2.6574932603695505,854.6698759886835,-1.3697661160116321,2334.771867378303,-0.10636703607630867,3508.984685266707,0.36461534870058826
i_subj28_f_pica_254,subj28,i,226.63289612361075,-1.4815270843852983,404.3329784527991,-2.9984586885889692,1163.4820295443856,-3.4680778701547887,1801.1308079454898,-3.1354933976199417
a_subj80_m_bate_366,subj80,a,337.8954975010771,-3.040230617616861,735.6241756569466,-3.137122950577195,1372.6536125656771,-3.2510285602201043,1968.425468778406,-3.377755086521895
a_subj53_m_saco_198,subj53,a,743.4311140019374,-0.6698352875988917,1334.5832652930071,0.1783504733547362,2963.600180754954,2.7926192889206614,3879.4126362497655,1.540532685312005
u_subj58_m_puso_151,subj58,u,674.1712643126878,0.6376946737902749,2497.896117717019,3.0040928200009156,3534.6127597801537,2.66435724271642,5117.524555087085,2.656471135419284
i_subj79_m_pite_102,subj79,i,277.00457742248017,-0.3484246338412626,637.4498937743189,-2.5030700276284032,1662.8223690874688,-1.9976019778382217,2364.2092169026364,-1.4335937477900997
