Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
920,1.66629E+12,20/10/2022 17:45:35,1.66629E+12,-7,20/10/2022 10:45:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,140,184,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj38_f_toca_28.wav,Babble_114.wav,o,5-B,noise,subj38,f,toca,28
921,1.66629E+12,20/10/2022 17:45:35,1.66629E+12,-7,20/10/2022 10:45:34,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,140,184,2,Screen 1,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj38_f_toca_28.wav,Babble_114.wav,o,5-B,noise,subj38,f,toca,28
922,1.66629E+12,20/10/2022 17:45:36,1.66629E+12,-7,20/10/2022 10:45:36,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,140,184,2,Screen 1,Zone3,response_button_text,1456,,,o,1,1,0,0,,,FALSE,,1,Trial (Noise),o_subj38_f_toca_28.wav,Babble_114.wav,o,5-B,noise,subj38,f,toca,28
923,1.66629E+12,20/10/2022 17:45:36,1.66629E+12,-7,20/10/2022 10:45:36,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,85,185,1,Screen 2,fixation,fixation,368,,,,,0,1,0,,,FALSE,,1,Trial (Noise),i_subj16_f_quite_299.wav,Babble_057.wav,i,5-B,noise,subj16,f,quite,299
924,1.66629E+12,20/10/2022 17:45:36,1.66629E+12,-7,20/10/2022 10:45:36,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,85,185,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj16_f_quite_299.wav,Babble_057.wav,i,5-B,noise,subj16,f,quite,299
925,1.66629E+12,20/10/2022 17:45:36,1.66629E+12,-7,20/10/2022 10:45:36,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,85,185,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj16_f_quite_299.wav,Babble_057.wav,i,5-B,noise,subj16,f,quite,299
926,1.66629E+12,20/10/2022 17:45:36,1.66629E+12,-7,20/10/2022 10:45:36,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,85,185,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj16_f_quite_299.wav,Babble_057.wav,i,5-B,noise,subj16,f,quite,299
927,1.66629E+12,20/10/2022 17:45:37,1.66629E+12,-7,20/10/2022 10:45:37,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,85,185,2,Screen 1,Zone4,response_button_text,1289,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj16_f_quite_299.wav,Babble_057.wav,i,5-B,noise,subj16,f,quite,299
928,1.66629E+12,20/10/2022 17:45:38,1.66629E+12,-7,20/10/2022 10:45:38,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,198,186,1,Screen 2,fixation,fixation,334,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj48_f_puso_213.wav,Babble_090.wav,u,5-B,noise,subj48,f,puso,213
929,1.66629E+12,20/10/2022 17:45:38,1.66629E+12,-7,20/10/2022 10:45:38,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,198,186,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj48_f_puso_213.wav,Babble_090.wav,u,5-B,noise,subj48,f,puso,213
930,1.66629E+12,20/10/2022 17:45:38,1.66629E+12,-7,20/10/2022 10:45:38,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,198,186,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj48_f_puso_213.wav,Babble_090.wav,u,5-B,noise,subj48,f,puso,213
931,1.66629E+12,20/10/2022 17:45:38,1.66629E+12,-7,20/10/2022 10:45:38,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,198,186,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj48_f_puso_213.wav,Babble_090.wav,u,5-B,noise,subj48,f,puso,213
932,1.66629E+12,20/10/2022 17:45:39,1.66629E+12,-7,20/10/2022 10:45:39,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,198,186,2,Screen 1,Zone2,response_button_text,1687,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj48_f_puso_213.wav,Babble_090.wav,u,5-B,noise,subj48,f,puso,213
933,1.66629E+12,20/10/2022 17:45:40,1.66629E+12,-7,20/10/2022 10:45:40,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,55,187,1,Screen 2,fixation,fixation,333,,,,,0,1,0,,,FALSE,,1,Trial (Noise),e_subj11_m_seco_328.wav,Babble_158.wav,e,5-B,noise,subj11,m,seco,328
934,1.66629E+12,20/10/2022 17:45:40,1.66629E+12,-7,20/10/2022 10:45:40,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,55,187,2,Screen 1,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj11_m_seco_328.wav,Babble_158.wav,e,5-B,noise,subj11,m,seco,328
935,1.66629E+12,20/10/2022 17:45:40,1.66629E+12,-7,20/10/2022 10:45:40,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,55,187,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj11_m_seco_328.wav,Babble_158.wav,e,5-B,noise,subj11,m,seco,328
936,1.66629E+12,20/10/2022 17:45:40,1.66629E+12,-7,20/10/2022 10:45:40,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,55,187,2,Screen 1,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj11_m_seco_328.wav,Babble_158.wav,e,5-B,noise,subj11,m,seco,328
937,1.66629E+12,20/10/2022 17:45:41,1.66629E+12,-7,20/10/2022 10:45:41,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,55,187,2,Screen 1,Zone5,response_button_text,1453,,,e,1,1,0,0,,,FALSE,,1,Trial (Noise),e_subj11_m_seco_328.wav,Babble_158.wav,e,5-B,noise,subj11,m,seco,328
938,1.66629E+12,20/10/2022 17:45:42,1.66629E+12,-7,20/10/2022 10:45:41,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,176,188,1,Screen 2,fixation,fixation,368,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj20_m_cuco_134.wav,Babble_036.wav,u,5-B,noise,subj20,m,cuco,134
939,1.66629E+12,20/10/2022 17:45:42,1.66629E+12,-7,20/10/2022 10:45:41,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,176,188,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj20_m_cuco_134.wav,Babble_036.wav,u,5-B,noise,subj20,m,cuco,134
940,1.66629E+12,20/10/2022 17:45:42,1.66629E+12,-7,20/10/2022 10:45:41,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,176,188,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj20_m_cuco_134.wav,Babble_036.wav,u,5-B,noise,subj20,m,cuco,134
941,1.66629E+12,20/10/2022 17:45:42,1.66629E+12,-7,20/10/2022 10:45:41,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,176,188,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj20_m_cuco_134.wav,Babble_036.wav,u,5-B,noise,subj20,m,cuco,134
942,1.66629E+12,20/10/2022 17:45:43,1.66629E+12,-7,20/10/2022 10:45:43,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,176,188,2,Screen 1,Zone2,response_button_text,1857,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj20_m_cuco_134.wav,Babble_036.wav,u,5-B,noise,subj20,m,cuco,134
943,1.66629E+12,20/10/2022 17:45:44,1.66629E+12,-7,20/10/2022 10:45:44,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,25,189,1,Screen 2,fixation,fixation,368,,,,,0,1,0,,,FALSE,,1,Trial (Noise),a_subj72_m_saco_217.wav,Babble_160.wav,a,5-B,noise,subj72,m,saco,217
944,1.66629E+12,20/10/2022 17:45:44,1.66629E+12,-7,20/10/2022 10:45:44,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,25,189,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj72_m_saco_217.wav,Babble_160.wav,a,5-B,noise,subj72,m,saco,217
945,1.66629E+12,20/10/2022 17:45:44,1.66629E+12,-7,20/10/2022 10:45:44,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,25,189,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj72_m_saco_217.wav,Babble_160.wav,a,5-B,noise,subj72,m,saco,217
946,1.66629E+12,20/10/2022 17:45:44,1.66629E+12,-7,20/10/2022 10:45:44,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,25,189,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj72_m_saco_217.wav,Babble_160.wav,a,5-B,noise,subj72,m,saco,217
947,1.66629E+12,20/10/2022 17:45:45,1.66629E+12,-7,20/10/2022 10:45:45,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,25,189,2,Screen 1,Zone1,response_button_text,1522,,,a,1,1,0,0,,,FALSE,,1,Trial (Noise),a_subj72_m_saco_217.wav,Babble_160.wav,a,5-B,noise,subj72,m,saco,217
948,1.66629E+12,20/10/2022 17:45:46,1.66629E+12,-7,20/10/2022 10:45:46,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,38,190,1,Screen 2,fixation,fixation,368,,,,,0,1,0,,,FALSE,,1,Trial (Noise),a_subj20_m_saque_68.wav,Babble_073.wav,a,5-B,noise,subj20,m,saque,68
949,1.66629E+12,20/10/2022 17:45:46,1.66629E+12,-7,20/10/2022 10:45:46,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,38,190,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj20_m_saque_68.wav,Babble_073.wav,a,5-B,noise,subj20,m,saque,68
950,1.66629E+12,20/10/2022 17:45:46,1.66629E+12,-7,20/10/2022 10:45:46,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,38,190,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj20_m_saque_68.wav,Babble_073.wav,a,5-B,noise,subj20,m,saque,68
951,1.66629E+12,20/10/2022 17:45:46,1.66629E+12,-7,20/10/2022 10:45:46,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,38,190,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj20_m_saque_68.wav,Babble_073.wav,a,5-B,noise,subj20,m,saque,68
952,1.66629E+12,20/10/2022 17:45:47,1.66629E+12,-7,20/10/2022 10:45:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,38,190,2,Screen 1,Zone1,response_button_text,1490,,,a,1,1,0,0,,,FALSE,,1,Trial (Noise),a_subj20_m_saque_68.wav,Babble_073.wav,a,5-B,noise,subj20,m,saque,68
953,1.66629E+12,20/10/2022 17:45:47,1.66629E+12,-7,20/10/2022 10:45:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,101,191,1,Screen 2,fixation,fixation,334,,,,,0,1,0,,,FALSE,,1,Trial (Noise),i_subj2_f_pico_196.wav,Babble_048.wav,i,5-B,noise,subj2,f,pico,196
954,1.66629E+12,20/10/2022 17:45:48,1.66629E+12,-7,20/10/2022 10:45:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,101,191,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj2_f_pico_196.wav,Babble_048.wav,i,5-B,noise,subj2,f,pico,196
955,1.66629E+12,20/10/2022 17:45:48,1.66629E+12,-7,20/10/2022 10:45:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,101,191,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj2_f_pico_196.wav,Babble_048.wav,i,5-B,noise,subj2,f,pico,196
956,1.66629E+12,20/10/2022 17:45:48,1.66629E+12,-7,20/10/2022 10:45:47,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,101,191,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj2_f_pico_196.wav,Babble_048.wav,i,5-B,noise,subj2,f,pico,196
957,1.66629E+12,20/10/2022 17:45:49,1.66629E+12,-7,20/10/2022 10:45:49,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,101,191,2,Screen 1,Zone4,response_button_text,1554,,,i,1,1,0,0,,,FALSE,,1,Trial (Noise),i_subj2_f_pico_196.wav,Babble_048.wav,i,5-B,noise,subj2,f,pico,196
958,1.66629E+12,20/10/2022 17:45:49,1.66629E+12,-7,20/10/2022 10:45:49,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,5,192,1,Screen 2,fixation,fixation,334,,,,,0,1,0,,,FALSE,,1,Trial (Noise),a_subj38_f_vato_278.wav,Babble_177.wav,a,5-B,noise,subj38,f,vato,278
959,1.66629E+12,20/10/2022 17:45:49,1.66629E+12,-7,20/10/2022 10:45:49,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,5,192,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj38_f_vato_278.wav,Babble_177.wav,a,5-B,noise,subj38,f,vato,278
960,1.66629E+12,20/10/2022 17:45:49,1.66629E+12,-7,20/10/2022 10:45:49,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,5,192,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj38_f_vato_278.wav,Babble_177.wav,a,5-B,noise,subj38,f,vato,278
961,1.66629E+12,20/10/2022 17:45:49,1.66629E+12,-7,20/10/2022 10:45:49,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,5,192,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),a_subj38_f_vato_278.wav,Babble_177.wav,a,5-B,noise,subj38,f,vato,278
962,1.66629E+12,20/10/2022 17:45:51,1.66629E+12,-7,20/10/2022 10:45:51,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,5,192,2,Screen 1,Zone1,response_button_text,1454,,,a,1,1,0,0,,,FALSE,,1,Trial (Noise),a_subj38_f_vato_278.wav,Babble_177.wav,a,5-B,noise,subj38,f,vato,278
963,1.66629E+12,20/10/2022 17:45:51,1.66629E+12,-7,20/10/2022 10:45:51,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,196,193,1,Screen 2,fixation,fixation,367,,,,,0,1,0,,,FALSE,,1,Trial (Noise),u_subj7_f_pura_231.wav,Babble_016.wav,u,5-B,noise,subj7,f,pura,231
964,1.66629E+12,20/10/2022 17:45:51,1.66629E+12,-7,20/10/2022 10:45:51,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,196,193,2,Screen 1,Zone6,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj7_f_pura_231.wav,Babble_016.wav,u,5-B,noise,subj7,f,pura,231
965,1.66629E+12,20/10/2022 17:45:51,1.66629E+12,-7,20/10/2022 10:45:51,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,196,193,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj7_f_pura_231.wav,Babble_016.wav,u,5-B,noise,subj7,f,pura,231
966,1.66629E+12,20/10/2022 17:45:51,1.66629E+12,-7,20/10/2022 10:45:51,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,196,193,2,Screen 1,Zone7,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj7_f_pura_231.wav,Babble_016.wav,u,5-B,noise,subj7,f,pura,231
967,1.66629E+12,20/10/2022 17:45:53,1.66629E+12,-7,20/10/2022 10:45:53,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,196,193,2,Screen 1,Zone2,response_button_text,1521,,,u,1,1,0,0,,,FALSE,,1,Trial (Noise),u_subj7_f_pura_231.wav,Babble_016.wav,u,5-B,noise,subj7,f,pura,231
968,1.66629E+12,20/10/2022 17:45:53,1.66629E+12,-7,20/10/2022 10:45:53,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,148,194,1,Screen 2,fixation,fixation,368,,,,,0,1,0,,,FALSE,,1,Trial (Noise),o_subj72_m_coro_137.wav,Babble_007.wav,o,5-B,noise,subj72,m,coro,137
969,1.66629E+12,20/10/2022 17:45:53,1.66629E+12,-7,20/10/2022 10:45:53,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,148,194,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj72_m_coro_137.wav,Babble_007.wav,o,5-B,noise,subj72,m,coro,137
970,1.66629E+12,20/10/2022 17:45:53,1.66629E+12,-7,20/10/2022 10:45:53,92237,16,task-qzp9,,24720193,,7297344,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,2560x1440,960x909,,Audio Naming Task,20,Block 5-B,soundCheckPassed,5-B,5-B,148,194,2,Screen 1,Zone8,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj72_m_coro_137.wav,Babble_007.wav,o,5-B,noise,subj72,m,coro,137
