Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,group,block,subject,gender,word,token_num
53,1.66613E+12,18/10/2022 21:19:06,1.66613E+12,-7,18/10/2022 14:19:05,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,193,11,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj32_f_cura_285.wav,Babble_022.wav,u,8-A,noise,subj32,f,cura,285
54,1.66613E+12,18/10/2022 21:19:06,1.66613E+12,-7,18/10/2022 14:19:05,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,193,11,2,Screen 1,Zone6,content_web_audio,1.9,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj32_f_cura_285.wav,Babble_022.wav,u,8-A,noise,subj32,f,cura,285
55,1.66613E+12,18/10/2022 21:19:06,1.66613E+12,-7,18/10/2022 14:19:05,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,193,11,2,Screen 1,Zone8,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj32_f_cura_285.wav,Babble_022.wav,u,8-A,noise,subj32,f,cura,285
56,1.66613E+12,18/10/2022 21:19:06,1.66613E+12,-7,18/10/2022 14:19:05,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,193,11,2,Screen 1,Zone7,content_web_audio,3.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj32_f_cura_285.wav,Babble_022.wav,u,8-A,noise,subj32,f,cura,285
57,1.66613E+12,18/10/2022 21:19:07,1.66613E+12,-7,18/10/2022 14:19:06,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,193,11,2,Screen 1,Zone2,response_button_text,1530.3,null,,u,1,1,0,0,null,null,FALSE,,1,Trial (Noise),u_subj32_f_cura_285.wav,Babble_022.wav,u,8-A,noise,subj32,f,cura,285
58,1.66613E+12,18/10/2022 21:19:08,1.66613E+12,-7,18/10/2022 14:19:07,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,125,12,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj7_f_toque_66.wav,Babble_108.wav,o,8-A,noise,subj7,f,toque,66
59,1.66613E+12,18/10/2022 21:19:08,1.66613E+12,-7,18/10/2022 14:19:07,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,125,12,2,Screen 1,Zone6,content_web_audio,1.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj7_f_toque_66.wav,Babble_108.wav,o,8-A,noise,subj7,f,toque,66
60,1.66613E+12,18/10/2022 21:19:08,1.66613E+12,-7,18/10/2022 14:19:07,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,125,12,2,Screen 1,Zone8,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj7_f_toque_66.wav,Babble_108.wav,o,8-A,noise,subj7,f,toque,66
61,1.66613E+12,18/10/2022 21:19:08,1.66613E+12,-7,18/10/2022 14:19:07,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,125,12,2,Screen 1,Zone7,content_web_audio,3.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj7_f_toque_66.wav,Babble_108.wav,o,8-A,noise,subj7,f,toque,66
62,1.66613E+12,18/10/2022 21:19:09,1.66613E+12,-7,18/10/2022 14:19:08,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,125,12,2,Screen 1,Zone3,response_button_text,1518.4,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj7_f_toque_66.wav,Babble_108.wav,o,8-A,noise,subj7,f,toque,66
63,1.66613E+12,18/10/2022 21:19:10,1.66613E+12,-7,18/10/2022 14:19:08,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,128,13,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj21_f_toco_217.wav,Babble_089.wav,o,8-A,noise,subj21,f,toco,217
64,1.66613E+12,18/10/2022 21:19:10,1.66613E+12,-7,18/10/2022 14:19:08,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,128,13,2,Screen 1,Zone6,content_web_audio,2,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj21_f_toco_217.wav,Babble_089.wav,o,8-A,noise,subj21,f,toco,217
65,1.66613E+12,18/10/2022 21:19:10,1.66613E+12,-7,18/10/2022 14:19:08,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,128,13,2,Screen 1,Zone8,content_web_audio,2.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj21_f_toco_217.wav,Babble_089.wav,o,8-A,noise,subj21,f,toco,217
66,1.66613E+12,18/10/2022 21:19:10,1.66613E+12,-7,18/10/2022 14:19:08,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,128,13,2,Screen 1,Zone7,content_web_audio,3.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj21_f_toco_217.wav,Babble_089.wav,o,8-A,noise,subj21,f,toco,217
67,1.66613E+12,18/10/2022 21:19:12,1.66613E+12,-7,18/10/2022 14:19:10,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,128,13,2,Screen 1,Zone3,response_button_text,1706.6,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj21_f_toco_217.wav,Babble_089.wav,o,8-A,noise,subj21,f,toco,217
68,1.66613E+12,18/10/2022 21:19:12,1.66613E+12,-7,18/10/2022 14:19:11,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,154,14,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),o_subj74_m_bota_107.wav,Babble_139.wav,o,8-A,noise,subj74,m,bota,107
69,1.66613E+12,18/10/2022 21:19:12,1.66613E+12,-7,18/10/2022 14:19:11,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,154,14,2,Screen 1,Zone6,content_web_audio,1.899999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj74_m_bota_107.wav,Babble_139.wav,o,8-A,noise,subj74,m,bota,107
70,1.66613E+12,18/10/2022 21:19:12,1.66613E+12,-7,18/10/2022 14:19:11,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,154,14,2,Screen 1,Zone8,content_web_audio,2.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj74_m_bota_107.wav,Babble_139.wav,o,8-A,noise,subj74,m,bota,107
71,1.66613E+12,18/10/2022 21:19:12,1.66613E+12,-7,18/10/2022 14:19:11,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,154,14,2,Screen 1,Zone7,content_web_audio,3.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),o_subj74_m_bota_107.wav,Babble_139.wav,o,8-A,noise,subj74,m,bota,107
72,1.66613E+12,18/10/2022 21:19:14,1.66613E+12,-7,18/10/2022 14:19:12,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,154,14,2,Screen 1,Zone3,response_button_text,1778.7,null,,o,1,1,0,0,null,null,FALSE,,1,Trial (Noise),o_subj74_m_bota_107.wav,Babble_139.wav,o,8-A,noise,subj74,m,bota,107
73,1.66613E+12,18/10/2022 21:19:14,1.66613E+12,-7,18/10/2022 14:19:13,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,73,15,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),e_subj32_f_vete_266.wav,Babble_075.wav,e,8-A,noise,subj32,f,vete,266
74,1.66613E+12,18/10/2022 21:19:14,1.66613E+12,-7,18/10/2022 14:19:13,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,73,15,2,Screen 1,Zone6,content_web_audio,2.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj32_f_vete_266.wav,Babble_075.wav,e,8-A,noise,subj32,f,vete,266
75,1.66613E+12,18/10/2022 21:19:14,1.66613E+12,-7,18/10/2022 14:19:13,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,73,15,2,Screen 1,Zone8,content_web_audio,3.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj32_f_vete_266.wav,Babble_075.wav,e,8-A,noise,subj32,f,vete,266
76,1.66613E+12,18/10/2022 21:19:14,1.66613E+12,-7,18/10/2022 14:19:13,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,73,15,2,Screen 1,Zone7,content_web_audio,4.9,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj32_f_vete_266.wav,Babble_075.wav,e,8-A,noise,subj32,f,vete,266
77,1.66613E+12,18/10/2022 21:19:15,1.66613E+12,-7,18/10/2022 14:19:14,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,73,15,2,Screen 1,Zone5,response_button_text,1595.9,null,,e,1,1,0,0,null,null,FALSE,,1,Trial (Noise),e_subj32_f_vete_266.wav,Babble_075.wav,e,8-A,noise,subj32,f,vete,266
78,1.66613E+12,18/10/2022 21:19:16,1.66613E+12,-7,18/10/2022 14:19:15,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,180,16,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj4_f_tusa_234.wav,Babble_147.wav,u,8-A,noise,subj4,f,tusa,234
79,1.66613E+12,18/10/2022 21:19:16,1.66613E+12,-7,18/10/2022 14:19:15,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,180,16,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj4_f_tusa_234.wav,Babble_147.wav,u,8-A,noise,subj4,f,tusa,234
80,1.66613E+12,18/10/2022 21:19:16,1.66613E+12,-7,18/10/2022 14:19:15,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,180,16,2,Screen 1,Zone8,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj4_f_tusa_234.wav,Babble_147.wav,u,8-A,noise,subj4,f,tusa,234
81,1.66613E+12,18/10/2022 21:19:16,1.66613E+12,-7,18/10/2022 14:19:15,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,180,16,2,Screen 1,Zone7,content_web_audio,4.199999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),u_subj4_f_tusa_234.wav,Babble_147.wav,u,8-A,noise,subj4,f,tusa,234
82,1.66613E+12,18/10/2022 21:19:18,1.66613E+12,-7,18/10/2022 14:19:16,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,180,16,2,Screen 1,Zone3,response_button_text,1756.6,null,,o,1,0,1,0,null,null,FALSE,,1,Trial (Noise),u_subj4_f_tusa_234.wav,Babble_147.wav,u,8-A,noise,subj4,f,tusa,234
83,1.66613E+12,18/10/2022 21:19:18,1.66613E+12,-7,18/10/2022 14:19:17,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,61,17,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),e_subj12_f_seca_252.wav,Babble_038.wav,e,8-A,noise,subj12,f,seca,252
84,1.66613E+12,18/10/2022 21:19:18,1.66613E+12,-7,18/10/2022 14:19:17,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,61,17,2,Screen 1,Zone6,content_web_audio,1.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj12_f_seca_252.wav,Babble_038.wav,e,8-A,noise,subj12,f,seca,252
85,1.66613E+12,18/10/2022 21:19:18,1.66613E+12,-7,18/10/2022 14:19:17,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,61,17,2,Screen 1,Zone8,content_web_audio,2.4,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj12_f_seca_252.wav,Babble_038.wav,e,8-A,noise,subj12,f,seca,252
86,1.66613E+12,18/10/2022 21:19:18,1.66613E+12,-7,18/10/2022 14:19:17,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,61,17,2,Screen 1,Zone7,content_web_audio,3.300000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),e_subj12_f_seca_252.wav,Babble_038.wav,e,8-A,noise,subj12,f,seca,252
87,1.66613E+12,18/10/2022 21:19:20,1.66613E+12,-7,18/10/2022 14:19:18,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,61,17,2,Screen 1,Zone5,response_button_text,1616.1,null,,e,1,1,0,0,null,null,FALSE,,1,Trial (Noise),e_subj12_f_seca_252.wav,Babble_038.wav,e,8-A,noise,subj12,f,seca,252
88,1.66613E+12,18/10/2022 21:19:20,1.66613E+12,-7,18/10/2022 14:19:19,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,117,18,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj24_m_pico_224.wav,Babble_027.wav,i,8-A,noise,subj24,m,pico,224
89,1.66613E+12,18/10/2022 21:19:20,1.66613E+12,-7,18/10/2022 14:19:19,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,117,18,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj24_m_pico_224.wav,Babble_027.wav,i,8-A,noise,subj24,m,pico,224
90,1.66613E+12,18/10/2022 21:19:20,1.66613E+12,-7,18/10/2022 14:19:19,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,117,18,2,Screen 1,Zone8,content_web_audio,2.600000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj24_m_pico_224.wav,Babble_027.wav,i,8-A,noise,subj24,m,pico,224
91,1.66613E+12,18/10/2022 21:19:20,1.66613E+12,-7,18/10/2022 14:19:19,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,117,18,2,Screen 1,Zone7,content_web_audio,3.5,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj24_m_pico_224.wav,Babble_027.wav,i,8-A,noise,subj24,m,pico,224
92,1.66613E+12,18/10/2022 21:19:21,1.66613E+12,-7,18/10/2022 14:19:20,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,117,18,2,Screen 1,Zone4,response_button_text,1501.9,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj24_m_pico_224.wav,Babble_027.wav,i,8-A,noise,subj24,m,pico,224
93,1.66613E+12,18/10/2022 21:19:22,1.66613E+12,-7,18/10/2022 14:19:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,116,19,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj3_m_quita_162.wav,Babble_045.wav,i,8-A,noise,subj3,m,quita,162
94,1.66613E+12,18/10/2022 21:19:22,1.66613E+12,-7,18/10/2022 14:19:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,116,19,2,Screen 1,Zone6,content_web_audio,1.799999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj3_m_quita_162.wav,Babble_045.wav,i,8-A,noise,subj3,m,quita,162
95,1.66613E+12,18/10/2022 21:19:22,1.66613E+12,-7,18/10/2022 14:19:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,116,19,2,Screen 1,Zone8,content_web_audio,2.699999999,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj3_m_quita_162.wav,Babble_045.wav,i,8-A,noise,subj3,m,quita,162
96,1.66613E+12,18/10/2022 21:19:22,1.66613E+12,-7,18/10/2022 14:19:21,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,116,19,2,Screen 1,Zone7,content_web_audio,3.6,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj3_m_quita_162.wav,Babble_045.wav,i,8-A,noise,subj3,m,quita,162
97,1.66613E+12,18/10/2022 21:19:24,1.66613E+12,-7,18/10/2022 14:19:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,116,19,2,Screen 1,Zone4,response_button_text,1442.5,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj3_m_quita_162.wav,Babble_045.wav,i,8-A,noise,subj3,m,quita,162
98,1.66613E+12,18/10/2022 21:19:24,1.66613E+12,-7,18/10/2022 14:19:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,101,20,1,Screen 2,fixation,fixation,350.427,null,,null,,0,1,0,null,null,FALSE,,1,Trial (Noise),i_subj39_f_viso_203.wav,Babble_138.wav,i,8-A,noise,subj39,f,viso,203
99,1.66613E+12,18/10/2022 21:19:24,1.66613E+12,-7,18/10/2022 14:19:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,101,20,2,Screen 1,Zone6,content_web_audio,1.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj39_f_viso_203.wav,Babble_138.wav,i,8-A,noise,subj39,f,viso,203
100,1.66613E+12,18/10/2022 21:19:24,1.66613E+12,-7,18/10/2022 14:19:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,101,20,2,Screen 1,Zone8,content_web_audio,2.800000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj39_f_viso_203.wav,Babble_138.wav,i,8-A,noise,subj39,f,viso,203
101,1.66613E+12,18/10/2022 21:19:24,1.66613E+12,-7,18/10/2022 14:19:22,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,101,20,2,Screen 1,Zone7,content_web_audio,3.700000001,null,,AUDIO PLAY REQUESTED,1,0,1,0,,,FALSE,,1,Trial (Noise),i_subj39_f_viso_203.wav,Babble_138.wav,i,8-A,noise,subj39,f,viso,203
102,1.66613E+12,18/10/2022 21:19:25,1.66613E+12,-7,18/10/2022 14:19:24,92237,16,task-kixw,,24671185,,7285043,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 106.0.0.0,1804x1203,1806x1047,,Audio Naming Task,20,Block 8-A,soundCheckPassed,8-A,8-A,101,20,2,Screen 1,Zone4,response_button_text,1632.2,null,,i,1,1,0,0,null,null,FALSE,,1,Trial (Noise),i_subj39_f_viso_203.wav,Babble_138.wav,i,8-A,noise,subj39,f,viso,203
