Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1414,1669950632295,02/12/2022 03:10:32,1669950632159,-8,01/12/2022 19:10:32,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,312,97,2,Screen 2,Zone4,response_button_text,1521.7999999998137,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj29_m_pisa_216.wav,none,i,,1,8-B,quiet,subj29,m,pisa,216
1415,1669950632626,02/12/2022 03:10:32,1669950632492,-8,01/12/2022 19:10:32,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,328,98,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),o_subj7_f_toque_66.wav,none,o,,1,8-B,quiet,subj7,f,toque,66
1416,1669950632802,02/12/2022 03:10:32,1669950632506,-8,01/12/2022 19:10:32,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,328,98,2,Screen 2,Zone6,content_web_audio,0.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj7_f_toque_66.wav,none,o,,1,8-B,quiet,subj7,f,toque,66
1417,1669950632802,02/12/2022 03:10:32,1669950632507,-8,01/12/2022 19:10:32,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,328,98,2,Screen 2,Zone7,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj7_f_toque_66.wav,none,o,,1,8-B,quiet,subj7,f,toque,66
1418,1669950633929,02/12/2022 03:10:33,1669950633801,-8,01/12/2022 19:10:33,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,328,98,2,Screen 2,Zone3,response_button_text,1295,,,o,1,1,0,0,,,,,2,Trial (Quiet),o_subj7_f_toque_66.wav,none,o,,1,8-B,quiet,subj7,f,toque,66
1419,1669950634282,02/12/2022 03:10:34,1669950634141,-8,01/12/2022 19:10:34,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,316,99,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj29_m_pico_126.wav,none,i,,1,8-B,quiet,subj29,m,pico,126
1420,1669950634465,02/12/2022 03:10:34,1669950634155,-8,01/12/2022 19:10:34,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,316,99,2,Screen 2,Zone6,content_web_audio,0.7000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj29_m_pico_126.wav,none,i,,1,8-B,quiet,subj29,m,pico,126
1421,1669950634465,02/12/2022 03:10:34,1669950634155,-8,01/12/2022 19:10:34,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,316,99,2,Screen 2,Zone7,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj29_m_pico_126.wav,none,i,,1,8-B,quiet,subj29,m,pico,126
1422,1669950636804,02/12/2022 03:10:36,1669950636666,-8,01/12/2022 19:10:36,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,316,99,2,Screen 2,Zone4,response_button_text,2511.7999999998137,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj29_m_pico_126.wav,none,i,,1,8-B,quiet,subj29,m,pico,126
1423,1669950637135,02/12/2022 03:10:37,1669950637007,-8,01/12/2022 19:10:37,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,285,100,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj21_f_pisa_87.wav,none,i,,1,8-B,quiet,subj21,f,pisa,87
