Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
896,1669953381271,02/12/2022 03:56:21,1669953380815,-8,01/12/2022 19:56:20,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,158,179,2,Screen 1,Zone7,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj14_m_cura_150.wav,Babble_021.wav,u,1,,5-A,noise,subj14,m,cura,150
897,1669953382854,02/12/2022 03:56:22,1669953382622,-8,01/12/2022 19:56:22,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,158,179,2,Screen 1,Zone2,response_button_text,1808,,,u,1,1,0,0,,,,,1,Trial (Noise),u_subj14_m_cura_150.wav,Babble_021.wav,u,1,,5-A,noise,subj14,m,cura,150
898,1669953383197,02/12/2022 03:56:23,1669953382963,-8,01/12/2022 19:56:22,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,103,180,1,Screen 2,fixation,fixation,349.79999999998836,,,,,0,1,0,,,,,1,Trial (Noise),i_subj73_m_pisa_163.wav,Babble_139.wav,i,1,,5-A,noise,subj73,m,pisa,163
899,1669953383422,02/12/2022 03:56:23,1669953382982,-8,01/12/2022 19:56:22,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,103,180,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj73_m_pisa_163.wav,Babble_139.wav,i,1,,5-A,noise,subj73,m,pisa,163
900,1669953383422,02/12/2022 03:56:23,1669953382982,-8,01/12/2022 19:56:22,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,103,180,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj73_m_pisa_163.wav,Babble_139.wav,i,1,,5-A,noise,subj73,m,pisa,163
901,1669953383422,02/12/2022 03:56:23,1669953382982,-8,01/12/2022 19:56:22,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,103,180,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj73_m_pisa_163.wav,Babble_139.wav,i,1,,5-A,noise,subj73,m,pisa,163
902,1669953384349,02/12/2022 03:56:24,1669953384117,-8,01/12/2022 19:56:24,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,103,180,2,Screen 1,Zone4,response_button_text,1137,,,i,1,1,0,0,,,,,1,Trial (Noise),i_subj73_m_pisa_163.wav,Babble_139.wav,i,1,,5-A,noise,subj73,m,pisa,163
903,1669953384697,02/12/2022 03:56:24,1669953384463,-8,01/12/2022 19:56:24,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,123,181,1,Screen 2,fixation,fixation,349.85999999998603,,,,,0,1,0,,,,,1,Trial (Noise),o_subj28_f_coro_94.wav,Babble_012.wav,o,1,,5-A,noise,subj28,f,coro,94
904,1669953384925,02/12/2022 03:56:24,1669953384481,-8,01/12/2022 19:56:24,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,123,181,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj28_f_coro_94.wav,Babble_012.wav,o,1,,5-A,noise,subj28,f,coro,94
905,1669953384925,02/12/2022 03:56:24,1669953384482,-8,01/12/2022 19:56:24,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,123,181,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj28_f_coro_94.wav,Babble_012.wav,o,1,,5-A,noise,subj28,f,coro,94
