Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1669947764428,02/12/2022 02:22:44,1669947765764,-6,01/12/2022 20:22:45,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669947787840,02/12/2022 02:23:07,1669947789045,-6,01/12/2022 20:23:09,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,23240.69999998808,,,,,0,1,0,,,,,,Instructions,
3,1669947789632,02/12/2022 02:23:09,1669947790832,-6,01/12/2022 20:23:10,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1775.1000000089407,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669947792028,02/12/2022 02:23:12,1669947793251,-6,01/12/2022 20:23:13,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4193.100000008941,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1669947793380,02/12/2022 02:23:13,1669947794715,-6,01/12/2022 20:23:14,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1457.3999999910593,,,,,0,1,0,,,,,,Audio Check,cura
6,1669947793535,02/12/2022 02:23:13,1669947794718,-6,01/12/2022 20:23:14,92237,21,task-gkan,,25622075,BLIND,7588804,,complete,,638960d9ee53c1c2b0e120ec,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1280x800,1280x654,,Audio Check,10,Block 7-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,28954,,,,,0,1,0,,,,,,,
1,1669947960184,02/12/2022 02:26:00,1669947959837,-6,01/12/2022 20:25:59,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669948022879,02/12/2022 02:27:02,1669948022557,-6,01/12/2022 20:27:02,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,62694.60000002384,,,,,0,1,0,,,,,,Instructions,
3,1669948025013,02/12/2022 02:27:05,1669948024727,-6,01/12/2022 20:27:04,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2153.8000000715256,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669948027004,02/12/2022 02:27:07,1669948026712,-6,01/12/2022 20:27:06,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4137.300000071526,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1669948029724,02/12/2022 02:27:09,1669948029391,-6,01/12/2022 20:27:09,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2671.399999976158,,,,,0,1,0,,,,,,Audio Check,cura
6,1669948029885,02/12/2022 02:27:09,1669948029394,-6,01/12/2022 20:27:09,92237,21,task-gkan,,25622094,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,69557,,,,,0,1,0,,,,,,,
1,1669949827935,02/12/2022 02:57:07,1669949827764,-8,01/12/2022 18:57:07,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669949833666,02/12/2022 02:57:13,1669949833536,-8,01/12/2022 18:57:13,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5738,,,,,0,1,0,,,,,,Instructions,
3,1669949835235,02/12/2022 02:57:15,1669949835125,-8,01/12/2022 18:57:15,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669949837433,02/12/2022 02:57:17,1669949837315,-8,01/12/2022 18:57:17,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3769,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1669949838737,02/12/2022 02:57:18,1669949838630,-8,01/12/2022 18:57:18,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5083,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1669949840480,02/12/2022 02:57:20,1669949840369,-8,01/12/2022 18:57:20,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1732,,,,,0,1,0,,,,,,Audio Check,cura
7,1669949840646,02/12/2022 02:57:20,1669949840373,-8,01/12/2022 18:57:20,92237,21,task-gkan,,25622248,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1440x820,,Audio Check,10,Block 8-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,12609,,,,,0,1,0,,,,,,,
1,1669951886900,02/12/2022 03:31:26,1669951887767,-7,01/12/2022 20:31:27,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669951890212,02/12/2022 03:31:30,1669951891132,-7,01/12/2022 20:31:31,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3323.600000000559,,,,,0,1,0,,,,,,Instructions,
3,1669951892055,02/12/2022 03:31:32,1669951892959,-7,01/12/2022 20:31:32,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1817.0999999996275,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669951893431,02/12/2022 03:31:33,1669951894344,-7,01/12/2022 20:31:34,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3202,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1669951896109,02/12/2022 03:31:36,1669951897030,-7,01/12/2022 20:31:37,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5888.299999999814,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1669951898374,02/12/2022 03:31:38,1669951899296,-7,01/12/2022 20:31:39,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8152.5999999996275,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1669951899876,02/12/2022 03:31:39,1669951900792,-7,01/12/2022 20:31:40,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1484.5,,,,,0,1,0,,,,,,Audio Check,cura
8,1669951900041,02/12/2022 03:31:40,1669951900795,-7,01/12/2022 20:31:40,92237,21,task-gkan,,25622373,BLIND,7588866,,complete,,6389714868b6051529c318a9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 107.0.0.0,1440x900,1440x722,,Audio Check,10,Block 1-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,13028,,,,,0,1,0,,,,,,,
1,1669952826700,02/12/2022 03:47:06,1669952826435,-8,01/12/2022 19:47:06,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669952975775,02/12/2022 03:49:35,1669952974942,-8,01/12/2022 19:49:34,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,148459,,,,,0,1,0,,,,,,Instructions,
3,1669952977136,02/12/2022 03:49:37,1669952976907,-8,01/12/2022 19:49:36,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1945,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669952980535,02/12/2022 03:49:40,1669952980282,-8,01/12/2022 19:49:40,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5319,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1669952981901,02/12/2022 03:49:41,1669952981635,-8,01/12/2022 19:49:41,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6672,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1669952985017,02/12/2022 03:49:45,1669952984763,-8,01/12/2022 19:49:44,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3118,,,,,0,1,0,,,,,,Audio Check,cura
7,1669952985250,02/12/2022 03:49:45,1669952984768,-8,01/12/2022 19:49:44,92237,21,task-gkan,,25622431,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Check,10,Block 5-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,158332,,,,,0,1,0,,,,,,,
1,1669952858173,02/12/2022 03:47:38,1669952857582,-6,01/12/2022 21:47:37,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1669952874178,02/12/2022 03:47:54,1669952873610,-6,01/12/2022 21:47:53,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15981,,,,,0,1,0,,,,,,Instructions,
3,1669952875303,02/12/2022 03:47:55,1669952874788,-6,01/12/2022 21:47:54,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1160,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1669952880225,02/12/2022 03:48:00,1669952879754,-6,01/12/2022 21:47:59,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6126.000000000004,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1669952882664,02/12/2022 03:48:02,1669952882111,-6,01/12/2022 21:48:02,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8483,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1669952885242,02/12/2022 03:48:05,1669952884794,-6,01/12/2022 21:48:04,92237,21,task-gkan,,25622435,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,800x364,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,11166,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
