Filename,Subject,Gender,Vowel,Word,F0,F1-10,F1-20,F1-30,F1-40,F1-50,F1-60,F1-70,F1-80,F1-90,F2-10,F2-20,F2-30,F2-40,F2-50,F2-60,F2-70,F2-80,F2-90,F3-10,F3-20,F3-30,F3-40,F3-50,F3-60,F3-70,F3-80,F3-90,F4,Duration
subj38_f_coro_182,subj38,f,o,coro,246.64362802158587,489.8583969086662,511.5527531366638,535.7910092768547,554.2996657685735,565.1223959211472,571.2577772226836,566.0704331678256,561.3269357407851,551.3813912834612,979.989371586636,979.9121241052728,995.1895572139376,1015.5596514671347,1054.1334501917481,1131.0388503207248,1217.1401859757893,1288.5904278040932,1337.7269690194237,2814.298966462577,2895.4714226570827,2901.712516439353,2937.435426617562,2988.6185906557453,2987.1260942924528,2942.696239831585,2961.1371309762762,2888.3040862044377,4169.524057377653,0.16951945873174168
subj38_f_coro_92,subj38,f,o,coro,227.12850337082483,468.2649892364064,478.471076522699,489.5130098058048,482.75844533060655,490.59044167287715,513.24061626784,540.9591805347251,548.94476319408,542.200946008901,1100.574320978405,1041.4516339289696,992.2548455868773,998.265866805475,975.2226919696222,1053.8626721711164,1165.387525808269,1314.504925314136,1402.1523034913198,2751.302596711141,2802.845869535183,2879.9109547274015,2917.1261542833095,2931.9440807308674,2915.790513739329,2807.3850251209265,2722.3223882604093,2705.488925021421,4212.834794077795,0.15953422370114367
subj38_f_cosa_162,subj38,f,o,cosa,235.78664502282666,470.8807783757875,477.33184500587186,479.40896409120353,478.39781274847996,477.14405121704493,471.8203969832955,455.3004594504611,432.4884576161981,401.32715718434315,1008.5517001463833,1001.2510141353683,1040.133273754901,1071.4034298196395,1123.6647509561142,1194.3720747851373,1255.2191516621986,1370.4698557267893,1549.1113037923024,2776.029783140052,2797.722424858026,2824.396459373001,2872.3170202655465,2921.7967499715783,3220.2908083632096,3122.921052436893,3110.789045839807,3111.209602408164,4060.810032081128,0.12158717513986517
subj38_f_cosa_176,subj38,f,o,cosa,296.99824916785474,562.5458055976904,570.0758682400992,577.3134734570236,590.296446291472,606.2517706940828,607.7219239201962,599.7464113773319,577.7954944482055,539.7495010126731,1125.634301931214,1111.695237680226,1113.5186429222622,1171.7130216469513,1289.6283386289715,1463.6463959316281,1549.5943263752047,1577.7799525884689,1649.1509190450718,2791.195427427528,2805.827951343438,2847.2566960771255,2841.491057878923,2835.493243715276,2845.2087999035625,3022.728904706762,3213.8629777327496,3259.09834922708,4082.522610629159,0.12383503386587336
subj38_f_cuco_121,subj38,f,u,cuco,280.7648928058607,405.5014732543583,398.37451737545814,408.9464428515796,415.940682027239,411.73961658959803,400.0751925884438,377.4323447057558,374.36722432678977,749.1671349493491,914.9301998380206,869.5727186716503,858.1631004833765,832.3756545506365,836.0565483604612,840.8131291936751,835.5824193032162,820.963348592059,2885.316240299167,2804.7232223385204,2820.7441290967854,2858.5394931869423,2880.5448005270005,2872.135378240035,2861.8655490579044,2989.724598820382,2910.0996034366344,3992.3337106647705,4232.329151759464,0.114719635840558
subj38_f_cuco_192,subj38,f,u,cuco,281.52817955459614,410.11087585444756,443.9604648096146,472.7279935649365,476.7303495903984,454.9900694847701,435.4400911200401,421.1936449181228,405.29369785385825,646.7979730535244,1054.2094556596353,1043.5374968937153,970.4521335192829,871.1667735824349,838.4235620516733,844.3799207657476,840.6225693947655,819.5716855470424,1994.6850103315865,2666.7059285747355,2709.350329140529,2748.035892803712,2778.288569148386,2802.1321203514153,2816.4286887352005,2846.775866608772,2822.097219188039,3267.853770123775,4203.7838234544815,0.11911482935721551
subj38_f_cura_211,subj38,f,u,cura,271.553294992087,391.72154882710845,367.0180199004728,378.7158024730664,394.53869418727294,417.85629436375035,453.1426398406564,496.59894294574406,524.385700796498,547.5104076195198,764.6619480883555,762.7701228925025,783.635575354848,801.2002602397945,815.7954068448103,841.7480808798226,1015.4431522961875,1158.6364349499574,1326.2584264540912,2800.673230273911,2837.598248253419,2832.0220309524116,2803.2713701752887,2795.5588089328226,2845.290678699846,2892.906284986263,2877.7762812739475,2671.974311027153,4313.553613594829,0.11840181120342663
subj38_f_cura_71,subj38,f,u,cura,249.07765454828308,420.23013333332875,382.05973040650144,277.2190365167722,477.41929135559116,429.33251111494155,424.5456468875254,450.39038087619247,469.11668450374134,483.8147766537076,810.7938635104312,635.5858642719428,543.03925389769,594.0336213842744,823.912623994675,989.3295187434314,1113.4428417159259,1299.5914304330445,1416.9211427599416,2833.997353199688,2847.5353919159916,2855.611035117206,2875.892567958845,2878.6986833098053,2873.9168095016703,2875.957598339812,2966.2539612676414,2909.504190322695,4229.912584678814,0.1257471432694075
subj38_f_paso_154,subj38,f,a,paso,234.41373274263813,773.6030918425099,829.7002252326477,877.0798539846771,870.0296960763096,841.4659854223758,841.3057479620024,858.3979873675925,779.0539796398982,918.0997971983257,1515.2860639118587,1589.3877830248648,1605.6763884776794,1613.1402903899318,1629.5013410625397,1629.0621188870764,1727.2128859479812,1771.1268673235293,2071.3348799011364,2762.607292628809,2754.700174786442,2741.446211286991,2761.263010841389,2815.488947967562,2849.1035164993873,2766.513237320323,2888.6738533528965,3158.63700762246,4199.422000607812,0.13730811165200407
subj38_f_peca_208,subj38,f,e,peca,234.43885997196801,543.526948190327,557.4946962597669,571.5278237610554,579.5263345714432,577.2585670944527,566.0341391261616,548.7414864268391,508.91455598160593,445.0903723024279,2170.5432695589507,2200.124337639401,2204.727859111006,2232.7862563963586,2277.2855249650506,2350.55643553261,2424.3332665368944,2477.160468524144,2467.5055163333145,2840.1211717933124,2879.271687909013,2895.036009018329,2902.3055951058445,2926.2083518790037,2938.254243281268,2896.3719178057886,2808.109104954188,2763.5501801935693,4234.7611511447385,0.1085538829877919
subj38_f_peca_41,subj38,f,e,peca,217.22326944307227,527.7315546306696,546.3590891376091,558.7631879625201,566.7841434281662,574.1529816099215,574.5436966477907,544.4297995556291,494.73911884156075,458.6885216579106,2163.0501047115395,2292.8629030801785,2354.2869608873166,2361.7835998882924,2374.168811128544,2399.7670807045283,2439.3276218670653,2430.961218868471,2442.985693940903,2754.3956493661162,2859.5346931681966,2981.813949188913,2997.5966424085236,3008.242585147678,3003.8210702165206,2978.062515013397,2854.773740138662,2769.9094904540457,3667.2963073068927,0.1179492908629527
subj38_f_pica_150,subj38,f,i,pica,257.9296847173886,344.21407712141894,350.228593178512,345.9829757162147,345.76093376716557,345.9039172185268,344.29654887598144,359.0817980301064,359.2759605830681,736.1236735188754,2562.061850990936,2614.0805598459983,2609.8001701947937,2652.8218854422403,2701.398149917752,2597.011880524411,2639.1352927302337,2833.3099054424265,2893.993596218355,2885.8231580752044,3042.5526800163125,3062.967903739314,3007.1220430257486,2843.608592733338,2781.917725114204,3049.3736613344718,3401.090918473257,3392.966913410775,3361.90772726438,0.10570015142315015
subj38_f_pica_189,subj38,f,i,pica,282.5129758288565,340.4926803539862,339.3429430075666,361.17509558184724,372.28257545590884,379.0247792562825,385.6149041624396,384.98990156876,406.5825916143138,429.2013699198614,2577.8706450214977,2693.9682831871855,2771.9289177194387,2775.7449969819354,2780.640710612281,2724.263716039521,2726.8897331641315,2836.9557133434528,2845.557109638947,2936.858963835104,3096.771021103552,3249.5295454156144,3278.801615128511,3195.6617966387794,3170.0826517796663,3178.6103465270257,3219.0771318980856,3167.5556430065703,4306.649678428908,0.11515340732066193
subj38_f_pico_118,subj38,f,i,pico,253.76649381118284,323.8495884048175,328.4070382012418,322.56823409220857,320.93789140295894,323.8627607792151,331.5282742664167,342.7244385549947,355.86026349204377,329.78342780074195,2718.2934685419514,2745.951974557167,2702.3771252995443,2335.618099977714,2580.275159379604,2791.9324296384666,2796.661188106448,2795.856254414839,2793.8818646824166,3062.337348563461,3228.5916445528746,2852.1920361598122,2787.1911678913784,2906.3130532889754,3306.692986226736,3357.8542670008474,3244.1540339094886,2913.9379636167337,3545.1771339278853,0.11943621883412447
subj38_f_pico_229,subj38,f,i,pico,271.19187754504117,357.5952990769577,369.2726939690351,376.1014979752067,386.04436082336997,402.7677763068345,422.42423072672534,446.36169572354316,446.4752442942014,402.6421714603979,2584.3755753608807,2617.034226975175,2622.7692413208265,2605.153572987113,2565.1005270717346,2590.640728894695,2677.2543994926273,2753.1902716340246,2759.9864609288447,2973.0487636145713,3083.4765245919107,3148.294364038947,3198.2058944763053,3251.338160288505,3336.499929307049,3386.457719640815,3330.1837754253497,3268.8614967847047,4188.209681194629,0.1049903787126425
subj38_f_pisa_147,subj38,f,i,pisa,262.72781554232336,386.4185828315723,386.0914815100683,378.84827651949126,370.97094472712695,374.3631617028071,381.1085609960592,389.8685396334042,397.79508913584993,379.67296727455727,2510.4300794623837,2572.9445936684206,2573.1498928400997,2584.817588690384,2608.148250112043,2629.332713484308,2650.646673597779,2672.8873891074654,2635.9611396123787,2914.271992269227,3008.2977909139063,3060.369607076657,3132.721824935627,3126.3428672065015,3127.680191208738,3049.264066262425,3119.568248612031,3107.603467251628,3926.360269949962,0.11773833698333647
subj38_f_pisa_179,subj38,f,i,pisa,257.77217861204514,345.28253942517915,354.4276339286929,354.3130787033064,358.4247132154813,364.89644827676403,369.36564541245906,372.9362925412449,370.57758687581406,348.54556551657214,2727.648293757751,2773.957072394975,2778.0290980009336,2783.023251232673,2797.866826283198,2777.7285993114892,2752.4816000918436,2661.371114048053,2543.612558589757,3354.2495994218334,3444.594806911656,3186.4850795721572,2995.305624204785,2858.1522204443427,3094.934761840624,3056.5670923750145,3177.759930069815,3112.034966926044,3499.4633031660524,0.13165273469130057
subj38_f_piso_77,subj38,f,i,piso,249.1869146800833,355.9894746123735,346.2108747437943,338.64044376675264,334.84262875888686,333.7143884550817,335.9722689891788,344.3755904439432,351.4479626809209,343.17079513041693,2527.639785046146,2668.2562845643397,2702.8529153026193,2721.196271521273,2744.914383822596,2764.658449935761,2770.927570145274,2685.2416436162443,2499.358119897906,2899.440965624204,2992.588129946161,3107.331144720912,3174.4196516441602,3259.034795973436,3291.3754020087035,3273.9135724671737,3149.7900421600425,3175.531053743273,3843.019956198502,0.11684607863202245
subj38_f_pite_114,subj38,f,i,pite,240.27575694389915,304.4119196115354,326.6467322477295,326.5407366858845,307.99293979407304,309.4253262367516,320.0579958593173,331.0553879922712,366.65511531566386,390.226299745579,2734.1443736923297,2744.1954321830012,2740.886544590589,2783.311577357754,2822.6181720577238,2827.871962809345,2804.3584699397115,2745.8412716742155,2652.651643906129,3293.0300895890095,3274.0617954388504,3308.8745156876626,3368.9299276880097,3273.1415678628346,2924.3359114732966,3227.215217135423,3154.2034593734406,3127.107488264072,3416.09509618787,0.09845850611432638
subj38_f_pite_259,subj38,f,i,pite,264.92568746347473,320.3474563520544,315.0693462099699,311.2314698568688,300.7781835330723,296.93977023277455,304.9236823369812,318.9344179122719,316.3859613942541,257.0748687380083,2426.488552577922,2615.374891296433,2741.0319545850807,2770.4209946905867,2784.739862188661,2878.8384395643575,2742.023142349249,2543.935161399721,2247.339232095058,2808.623069706196,2918.5422219621196,2851.8503777801484,2893.861886381698,2919.2073063709454,2972.8750534874753,3139.993295696411,3112.842157455549,3145.5245553050772,3191.6734637953787,0.1197246824344802
subj38_f_pura_214,subj38,f,u,pura,307.82319993248507,455.0559857834341,446.87441857066875,470.9890709390943,470.91450424103704,464.99057965100536,469.839602302441,498.9317505905728,506.862172475429,517.8360186596707,844.7199508275409,847.152831647055,873.5104640482275,899.6058709008859,926.0981319068658,948.3323762369657,1011.6762784142082,1177.7412024279852,1257.3889096252651,2915.174019308845,2948.6457944811737,2952.5796223016428,2956.4594811605407,3015.8353469989365,3033.264819573902,2927.4301588846474,2852.277708656422,2756.396927268375,4131.382206786306,0.13891169353303212
subj38_f_pura_67,subj38,f,u,pura,259.6264301211196,474.97826207189837,467.57746552779423,433.3719985726867,434.4812523642718,464.1972701342218,476.78822585481396,493.8752118703908,524.8646820696969,535.3109635389906,793.2533635630257,721.0828662240236,731.2586575266591,750.3905466375878,806.3590677036592,949.9424009222721,1079.8170259583824,1211.5547022354385,1393.604458920046,2919.3248221276003,2904.2624800446056,2886.7011008068666,2932.5963545723707,2951.339208806623,2928.62586869459,2900.321686960093,2899.546000394347,2748.8463172888555,4128.263374057769,0.11705902117859068
subj38_f_puso_140,subj38,f,u,puso,240.01087219784907,405.03195043534754,386.03985035439626,362.49099103098376,350.96626577397956,347.67444350732467,354.81557703498424,367.14255065181527,369.24745455284057,362.51926452890257,919.4178841483116,910.815338669673,926.3598148328126,924.2726885290409,939.1467504837404,956.0496057070261,1020.2626185779533,1263.5474499899933,1531.697287749253,2853.0870155198036,2838.6657264281343,2847.0466504679234,2866.758274828335,2919.9640385508483,2884.7090057193877,2856.1410732682652,2927.4199177049563,3056.209243234196,4336.315221988985,0.11975260188941661
subj38_f_puso_266,subj38,f,u,puso,258.44408241956916,430.3265112705867,420.3790129804689,406.8138574406259,420.3388493858461,401.6171302364431,394.53845781225675,400.5910898516678,384.6314686607882,353.2840770864657,858.8600675558245,843.4238303660115,832.7003153476476,810.4881160094958,930.3598981867889,1027.7480115886963,1130.1950146736351,1307.6028402377876,1349.9715370913495,2837.047139445426,2885.0103276322743,2916.7035073698135,2976.0191604569077,2973.8101701209644,2950.658103437122,3071.2717207386354,3058.122917626526,2844.403379188413,4368.71187238681,0.1540642679167945
subj38_f_quita_235,subj38,f,i,quita,250.36133385345025,300.24722386641383,295.469258819786,306.46691651637514,315.9012896819067,315.52180043414717,317.16289321100186,317.0559732497449,319.9461799206671,292.9557381711584,2709.476325654549,2736.357932720819,2760.2919978253535,2791.1997135948936,2801.529200494821,2792.32722118804,2784.602698049798,2757.247876764513,2580.2217543951115,3392.7814777386725,3289.91810348483,3305.956783000068,3234.085307405796,3193.096603710614,3386.8966818840186,2842.348872822037,3299.19509757759,3057.686861022597,3776.0379708470314,0.10867707306505281
subj38_f_quita_33,subj38,f,i,quita,260.261695541499,336.5660184366269,359.3278665818949,367.9814714058113,362.46804245145165,355.3311146489863,351.65731675657895,349.9237425872379,346.61216138136376,301.1228912066358,2876.649184254147,2858.9547786086396,2840.088687496727,2841.326504301985,2866.6394976626907,2893.2606145760583,2841.034782961692,2707.055951687329,2545.2919693977587,3142.75811480822,3168.631239432674,3225.815384392136,3205.941406065661,3194.8514942437214,3034.5450567457883,2909.158423049067,2826.4346829956576,2883.984415075528,3781.83632097942,0.11404478098429394
subj38_f_quite_288,subj38,f,i,quite,257.1548144744672,316.0246530819085,324.9729917462792,322.86783126900417,325.80403778827286,330.8172056273778,336.7306577810679,345.1196443316765,343.83038742307014,295.89207085154436,2719.645831210061,2708.4174008557184,2721.0646930124076,2784.483786247181,2767.6291059560604,2710.53589037915,2589.2971014885165,2538.743061817472,2346.6077047685494,3340.0959919789198,3115.059525968845,2946.769816079777,3241.6917152912506,3237.078087887795,3192.4947916135143,3139.2666410120164,3105.13145076285,3053.6720979513216,4225.891186452542,0.08977733946437638
subj38_f_quite_48,subj38,f,i,quite,222.47533961232566,324.3843378599909,336.83606488625327,329.8678314923633,318.14876530659245,316.2153111663341,319.5855150396348,313.60360324722734,289.6709351188114,239.11335182400248,2856.12278698955,2839.7513175564486,2831.648509890767,2842.2798122360746,2844.9353822349563,2767.1634651450945,2727.3308747466253,2534.1495704859153,2289.9576161639025,3563.347100249949,3346.2295912163945,3288.2194780207333,3284.3686762857783,3032.759992039569,2885.920029343649,2946.3631600199124,2955.8473113642754,2973.5525671190708,3465.7613237134206,0.08803154066529117
subj38_f_quito_165,subj38,f,i,quito,246.0550112010784,311.26865993251386,324.6647679746484,331.5673695676445,330.9516636354006,328.03311319231983,326.0317725840693,327.8044595173945,320.2027687789952,258.4584498770197,2693.402806056984,2689.1433046343886,2709.6602512255886,2721.536804065317,2714.8024957069124,2718.661571379877,2704.0320512468925,2604.443791230569,2419.5349857011665,3348.064957296696,3289.2608868783777,3253.6092747933894,3209.0192627934007,3188.1432692529147,3188.2153267757276,3178.8744547919655,3036.102084657487,3034.2131961793734,4239.451400436748,0.10369635444988035
subj38_f_quito_232,subj38,f,i,quito,255.41683492844305,314.15263016193893,304.9214623956916,307.9487670052046,309.8418929269891,312.6131663649865,316.1862135397083,320.1499219846837,304.5838032975399,248.8696067650932,2778.8234797419436,2783.4758944581113,2769.060041136641,2789.945562693178,2799.0794932944636,2792.5545715725366,2678.1461543332375,2574.59977277581,2321.6601271223403,3172.118854703549,3171.5752316078947,3403.564908435331,3307.2126474730417,3292.9901205427386,3256.8619947455973,3161.0977384967246,3128.8372461489867,3134.9542258819406,4303.5789273668415,0.11171803068907593
subj38_f_saca_129,subj38,f,a,saca,231.62304821930883,617.5132252741839,720.3267809787628,745.7349488114559,767.3975729566546,781.7052646868405,774.2799052953718,760.5772382524696,723.635630373693,587.359441133295,1759.957759109297,1798.6783779919188,1823.2933759202774,1778.4195982325639,1740.4436464797259,1708.4502009501784,1780.7999031897227,1898.3757764804518,1891.2360571488687,2894.38353144789,2654.4355104247697,2139.186223058198,2172.549066731138,2332.391225733392,2440.8858891831474,2520.5504898228082,2515.2513096972093,2495.963968742025,3608.1311831857256,0.11996147560066106
subj38_f_saca_239,subj38,f,a,saca,269.8570422014394,571.4828039874349,647.0075360101456,756.1373097799589,792.8923842521879,805.887162939292,801.4673249642466,788.4095395717814,750.5057110585693,640.2468121952361,1842.952862053468,1852.3789255693673,1848.1746675263098,1748.6243712416224,1695.7392714611058,1613.9541002154383,1597.9118777973197,1676.4017716430942,1670.5796479713567,2947.9981873672596,2917.6750234103615,2897.8580884781727,2843.275394545121,2756.4998533112594,2668.2124580567784,2546.5133323550863,2080.0976588294284,2450.5231428029,3739.4630795145913,0.12382018405574513
subj38_f_saco_110,subj38,f,a,saco,223.6732165695349,692.1621433975066,725.9952112688054,758.6580011439779,793.027397668616,797.5063994566009,784.8662822870403,750.5901617689331,718.5598114806205,657.6965615852848,1818.6488261307406,1795.5077434394232,1761.4475842653262,1740.8761267307436,1736.679536882332,1764.6162113795133,1801.2474380978126,1838.2621064706443,1863.797307610891,2931.5254051077072,2930.1023091464854,2813.418453582755,2815.0297618243817,2771.7724972575447,2798.8658046798414,2806.3440971252785,2847.867850580221,2703.525044642833,4063.062492101643,0.12098779709887708
subj38_f_saco_201,subj38,f,a,saco,235.54885627317157,679.3039723307012,733.5879235996999,751.9360963553356,770.8453512496525,796.8231931437679,805.087392239896,800.2713279190466,768.9782256598204,685.436456823912,1803.214806435599,1795.635189012455,1668.3614129968385,1641.0552418986513,1644.0612578467876,1671.768363833111,1736.5017133990586,1761.8469152457542,1750.1510005087607,2999.391505713804,2990.6680361057206,2765.305432569066,2779.8508563757728,2811.3168634911844,2778.851970005705,2665.1026336384466,2530.034175420577,2498.3047098693087,3285.0870256140233,0.129443198536336
subj38_f_saque_269,subj38,f,a,saque,212.58145882599214,582.3925549967153,660.7592728665268,704.6505158018206,743.3769220392285,758.2830551617338,745.0111005665133,698.2355041072627,605.1143686270402,487.32182687489194,1719.836977531891,1755.5874747710034,1760.1832058157204,1786.2949548409765,1827.2949463600653,1879.9383298487646,1918.0328908035144,1920.3418310850561,1921.4042045072683,2956.2820321757554,2912.138415731073,2895.06411576844,2895.783809936067,2878.2714949529104,2891.457306970163,2456.7580194297975,2486.8521395769612,2929.66914298567,3071.525492023385,0.10152585312891915
subj38_f_saque_74,subj38,f,a,saque,221.72849598218602,651.1006553789706,707.2134729591314,750.7919226077939,790.6286480196388,804.7654407749568,796.3500851808789,749.7522081943936,679.3273133625146,476.24224378021745,1801.230631704945,1786.290797519673,1773.8440737822348,1749.5544008083725,1753.9274219445979,1776.2633389634132,1823.653021431394,1864.0689586391586,1965.3889236294344,2918.9293959429483,2628.733671857064,2651.0077948017497,2769.786015213809,2856.343453323118,2860.185444032783,2899.385305735942,3012.4457248769663,2640.6118903049846,4282.304192702455,0.11818297519660348
subj38_f_seca_205,subj38,f,e,seca,254.01686044338044,496.59950489266345,538.8869388777346,591.6486025304149,622.8859486206944,629.6928717202435,616.7627600794189,591.7340581721131,544.6270494621932,473.24359541774993,2036.7884937454621,2007.0920611319364,2055.991638240799,2128.0458566052635,2170.1667595586396,2198.7986278642584,2314.453076237025,2366.0639136001582,2315.192504985235,2906.199875720507,2891.0207511665903,2957.1418270020986,2872.7859239444665,2719.378573655456,2431.5061564683256,2379.7022161007867,2745.748053495382,2587.438361794627,3078.739040508373,0.11969449388911357
subj38_f_seca_51,subj38,f,e,seca,251.70048897527096,509.883194975336,551.2792086221627,606.8055457037859,643.4368775224951,652.5935698248979,630.8276679532258,583.3309315357213,530.4119270575146,448.5195357759828,1961.3741275742113,2006.2147653585155,2045.2603857540698,2082.9061900101174,2143.7448294074616,2191.20653209416,2201.905077550257,2301.146276954356,2390.24214622241,2904.3518082511337,2924.5463340951055,2983.536311208651,3020.9609860819405,3041.923156976215,2844.306090188621,2639.5743479701564,2519.6363898386694,2762.3664870460834,3209.50903383682,0.10152167392278955
subj38_f_seco_252,subj38,f,e,seco,243.05455695344514,506.73350442567596,532.4812937584127,559.6198390729426,580.806657762488,577.5767031261742,569.461440467636,544.2376472743624,510.38342127875995,472.0424448433387,2214.064719180166,2266.7038045614568,2226.0790466561343,2201.134333664787,2192.8290490440572,2219.494764351426,2240.47915506924,2104.4694757039047,2345.682607971936,2541.810649679778,2592.7944314402407,2832.231736199027,2951.047378377779,2908.4646054063523,2962.9006621345243,2567.7113375891818,2500.594087774978,2543.14550932219,3109.241464327647,0.1058617872789398
subj38_f_seco_81,subj38,f,e,seco,240.3022842536918,496.8625814415285,520.7640133042912,563.6852762647331,603.6390179209011,619.2144000288398,602.9421150757153,560.2646307488127,504.06111434113296,392.8244131465418,2102.5141557438014,2131.7155276596654,2140.201516097519,2140.0198172101027,2145.9791402958153,2174.5981457430858,2217.1418647407263,2225.8340127931574,2258.4706984316144,2990.8186527538146,3043.018372447169,2999.9036063560943,2883.214797407588,2851.7755059775977,2815.2046803585163,2746.221546501725,2697.82801534397,2664.033924512937,3408.4740319701846,0.1161135186221145
subj38_f_seque_158,subj38,f,e,seque,244.789086209101,524.8282413074292,540.4250628909718,554.9130486593147,563.664249519523,564.4169948230975,550.1087059882838,533.0971077672789,508.9484867490199,458.0234171221944,2005.6150715954375,2064.234898400059,2152.733061689077,2196.278163094448,2203.5232299656805,2222.941595855417,2269.63292690594,2366.5675724362704,2300.625610844133,2982.9415330896945,3003.1443647712063,2953.9602895732655,2931.4741693111796,2978.332614675341,2845.553260069579,2827.295075159229,2753.4785790797378,2641.3405120977236,3174.6950654253155,0.09984512815623248
subj38_f_seque_263,subj38,f,e,seque,231.944147442777,489.88257705043765,513.3145302579542,535.2208309655379,540.7396086892804,529.9373833024977,498.8614661435862,458.52728618476016,414.78705009905735,350.88319371048476,2095.568795394828,2132.1348284808237,2161.1944514718502,2189.8072596633506,2220.1986971800084,2275.405427182477,2326.021764030404,2359.3187327277196,2376.6868640376642,2995.3590280675153,2935.5841454569154,2970.4132030018213,2968.440206329856,2859.0199104907174,2722.543787644407,2694.7413682686056,2684.9604684167293,2655.597151768435,3180.5861921932565,0.09782223042628857
subj38_f_seso_106,subj38,f,e,seso,238.51841085990722,513.4055070845154,551.3078617064558,608.8946291292611,637.9167304357138,642.1831037543288,644.5511121682928,639.8058920590217,541.246929735373,428.2224546817813,1972.5652742529498,2019.4126946108372,2098.406735505307,1982.651552669302,1837.5597775144197,1713.7379520363972,1946.0171116297017,1947.4192501680952,1981.2644639341695,2905.494668616496,2922.733887606854,2325.627045529905,2133.9390584897146,2106.53287468144,2402.520619044472,3055.573243710695,2987.0927667640094,3070.1318858151,3075.6800956225175,0.12835507678521196
subj38_f_seso_285,subj38,f,e,seso,247.720580750167,518.1757876104493,568.879153341749,609.1127251161332,620.545912063655,623.8585048321091,620.1342676406324,601.6056161207372,496.1291261886571,405.9476383567625,1968.0546592520468,2016.0051875384634,2062.2582326024512,2034.2174745313255,1996.0529183280948,1998.3312057767446,1980.509833633062,1996.4536750241818,1979.61880685826,2889.7248794361403,2842.0671150908547,2863.487060397136,2831.092508130184,2838.955994729229,2884.665517837699,2935.991816827435,2900.703406117225,2905.6236777543,4352.65622652155,0.11841423397845574
subj38_f_supe_275,subj38,f,u,supe,132.79110421235214,422.2997741984041,403.67506335801767,406.83441459021276,406.9260068547726,400.24908521556546,384.0968675505401,376.0901972749411,339.7338839048561,265.67829257656877,1491.9528333943163,1330.769241098036,1275.0914008815541,1193.0232599248684,1055.0138739902984,1012.3363300330624,1051.2474872158866,1313.2705677995016,2231.0851499828796,2787.3477196765375,2781.0981967537127,2815.6722102651606,2848.2088170792567,2867.216096252812,2827.2117819317764,2838.31958154898,2772.7035635305615,3403.177248732653,4139.687246539113,0.10222139357244941
subj38_f_supe_44,subj38,f,u,supe,273.43595079191164,462.4123598279928,474.37811098917666,463.13173967951667,461.0134628888106,450.9440165822638,413.6209945742717,395.9292747764123,349.6564608809606,259.44033921014613,1616.1902814645819,1567.0702053651833,1407.1045411054995,1316.1027438155595,1117.8199829545024,1059.5992220476526,1045.4098037241383,1082.2635113652677,1718.4393668023406,2846.9445555527227,2828.488458440377,2853.857695478766,2892.405012276439,2870.159787260502,2880.285360246271,2870.89804571682,2899.8704921721596,3117.1363984793948,4357.382407110848,0.10476275496850462
subj38_f_supo_301,subj38,f,u,supo,130.28431358080346,434.6390305219797,436.07449790984026,441.7752590210706,429.37302016079747,425.80081055961983,399.17456874208165,391.1067294954215,360.4736321838293,281.3111974312876,1525.8465599786125,1418.0272755294247,1294.6466555899049,1194.0842118040255,1068.6116005858787,1009.4021552883346,1003.277883890759,1564.7320070392693,2205.4057498617485,2807.2589301620337,2802.6075440637396,2894.529248731387,2955.4003620984254,2871.506412956011,2925.273736054204,2881.1165728414203,3178.967797098794,3362.909526228095,4107.886345606322,0.11530585506108082
subj38_f_supo_88,subj38,f,u,supo,262.0139428461529,447.35626693895904,464.6037291924077,462.93993437106616,441.74530497961126,430.14409917742006,407.68688469464877,370.1225047337927,298.14781908026595,248.43301622255933,1606.4805094223373,1521.1399663342804,1411.540173775793,1288.268757489509,1219.6346268140735,1057.4966806661773,1035.9047730628124,1376.366353013218,1902.5051169644548,2784.6367308392805,2810.617164404313,2828.6806107533375,2839.1358179678887,2827.0734799553625,2836.4626742207593,2843.376524737322,2935.9805212452206,3092.2768554472223,4197.3478783691,0.11323457695753802
subj38_f_toca_185,subj38,f,o,toca,249.6565802767022,526.6124894703914,557.3938730863417,582.4043964699283,599.3122977847665,602.5284908595921,592.6536013836867,571.0863200050463,537.2533872393656,433.3004160041089,1535.102354823607,1436.014525426817,1385.7937782732004,1320.6116557877056,1269.9059656964498,1252.6213827164297,1246.508700158613,1197.5017716787647,1090.6243418486679,3007.2994182145185,3021.8420944588474,2961.2075883309094,2924.2301108698844,2954.414926763386,2988.894772023457,2957.747707277505,2917.440481578923,2920.923316145079,4158.7646989041805,0.11282409526390325
subj38_f_toca_28,subj38,f,o,toca,243.55661564735658,566.8010289828395,593.5717774461182,616.9586052288327,637.0767558760945,624.2468932203545,611.1015221530114,582.3435402429361,530.3932787896148,414.744206444708,1581.763974950209,1447.1842892697712,1344.3642626530977,1215.0351569757338,1194.632716265085,1199.2623432552598,1206.0169507525043,1123.3042907991899,1089.9245475372081,2934.884318042176,2908.141736845774,2893.9687223213746,2867.0016766050253,2861.464906204386,2829.8976028928237,2812.0828034018173,2824.9527561499845,2784.791076617072,4039.7946185410915,0.1250373892622605
