Filename,Subject,Vowel,F0,F1_50,F2_50,F3_50,F4,Duration
a_subj69_m_saque_304,subj69,a,132.9018033847118,750.0587165460876,1764.6472199292994,2769.7790422676453,3807.511917066517,0.0883391035880208
o_subj33_f_toque_276,subj33,o,224.49026428007696,441.0321195923038,1118.464963846345,2882.29264915919,4085.769184382438,0.1247888914261011
o_subj13_f_toco_274,subj13,o,219.68007500236251,527.9784980443851,1249.7798368870197,2882.5658456562896,3680.9527762519374,0.131180301969573
e_subj57_m_beta_131,subj57,e,452.7898475480049,432.79703829277554,1843.2125050932648,2399.32421765204,3081.9961729693405,0.126364455100736
i_subj21_f_pico_128,subj21,i,224.501817605926,361.23431775870506,2435.5785649415097,2888.407807213532,4050.792288321069,0.1480494422797363
e_subj77_m_seque_226,subj77,e,104.54815958291638,486.2846413103221,1946.981815737768,2596.339237478592,3865.9794206895863,0.1664476626054863
o_subj54_m_toco_281,subj54,o,166.24640168079446,494.48639876464034,1112.0751446256145,2615.298114553877,3480.958333432064,0.1127673902981541
a_subj68_m_bata_185,subj68,a,123.00816617223464,864.1808650903698,1543.5887031117102,2647.5534270876965,3441.492409723109,0.142967279826388
i_subj59_m_viso_201,subj59,i,128.50005325378137,267.6403779179802,2658.535933162678,3647.955787045144,5062.347753426036,0.1167356220245153
e_subj23_f_beta_108,subj23,e,224.63458906182757,612.0878731792322,2266.932544895131,2925.2865558692924,4319.606941610429,0.1393604572993126
o_subj80_m_bote_219,subj80,o,128.39956768076524,441.0100367277707,1014.083819891074,2538.676047983548,3750.3894927924334,0.0768071903710506
u_subj28_f_tusa_58,subj28,u,206.1635518692841,364.3998254132531,1130.525526005117,2624.201696975515,3836.782573782942,0.1635796345274954
a_subj81_m_vato_86,subj81,a,108.28939175554216,666.0214271133991,1274.2757850393348,2584.4369530616523,3310.0633111496045,0.1292730811045515
u_subj69_m_buque_301,subj69,u,166.3413069561041,703.9408086931152,2486.428189532716,3724.62636536146,4078.6199100556632,0.1014849552761575
e_subj45_f_veto_79,subj45,e,187.5068328980673,461.5594822589159,2338.6272151641915,2993.972373477662,3910.7798619492273,0.1342616183706951
o_subj60_m_voto_132,subj60,o,127.54918010912046,443.2413476841464,870.3451911743078,2444.0913585202725,3056.4990867213805,0.1309116368071215
e_subj46_f_beta_118,subj46,e,203.40572551780917,580.9125382393742,2202.1457041627204,3056.800643000103,4339.351177183498,0.1432654628948256
u_subj43_f_supo_126,subj43,u,241.91505906603444,467.7714680297496,1185.6757017480718,2891.8099303859053,4316.15187757249,0.1245135499664741
o_subj77_m_cosa_190,subj77,o,101.20424715838978,448.5270629467891,979.5650080738476,2584.1506484351617,3394.8243874680447,0.146561950259661
u_subj35_f_buque_215,subj35,u,244.43314038062292,466.1753770429181,954.986209280295,2356.4723646395164,3165.684651647571,0.1322862956217477
o_subj14_m_voto_157,subj14,o,119.78682730987587,496.7617449809824,778.7877551601143,2592.339734245879,3126.257686895497,0.1245535648521013
a_subj61_m_vara_157,subj61,a,114.38381911178588,641.0148304391064,1210.4206971218591,2518.92117062432,3417.2015515495023,0.1998026092261057
o_subj17_f_toco_201,subj17,o,208.1138476926693,592.7024937346376,1212.1263985979297,2858.194610410246,3947.011007942648,0.1111237085250365
e_subj20_m_vete_173,subj20,e,147.75852127410582,519.6506770081612,1781.1230753953307,2503.5514632499408,3323.209490479945,0.128501855627428
a_subj47_f_bata_266,subj47,a,241.0046950700228,768.0042476085728,1479.303883431212,2820.654522958592,3988.8908584354567,0.120891648036968
a_subj28_f_saca_190,subj28,a,185.59691995287136,255.91865067274435,903.8037928285682,1785.0495409214138,2083.480773902722,0.191642493195468
a_subj23_f_bata_44,subj23,a,221.32483134072103,892.2928603444886,1679.2153005776968,2883.25551218605,3835.567331549235,0.1360420550268713
i_subj38_f_quite_48,subj38,i,222.3691723299296,316.394254260795,2860.763546318294,3394.104566091364,4159.652120707874,0.1130315406652911
i_subj24_m_pisa_188,subj24,i,133.90890786949856,268.4471830472156,2221.6658823599755,3127.316106008232,3642.247620406583,0.1339028848396935
e_subj10_f_vete_72,subj10,e,205.7944497565308,597.9794659848168,2258.025685084997,3306.453274568722,4678.010423831358,0.1226578847851499
o_subj66_m_toca_236,subj66,o,108.33140674001254,672.7683910412919,2792.526121888307,3424.616940706784,5768.257160672344,0.0975382256196667
i_subj22_f_viso_212,subj22,i,251.42888983986657,286.72560396917163,742.2356632884567,1750.1370794292643,2761.928023505496,0.1404274026784208
a_subj16_f_saco_147,subj16,a,116.674940327945,920.3174538411736,1492.9318165100046,2581.824980917989,4110.872497936254,0.1390687971465297
o_subj65_m_toco_161,subj65,o,142.54730704946206,504.62820796645366,877.5545899787015,2313.8666388691163,3478.9362915691454,0.1401186581936372
o_subj72_m_bote_269,subj72,o,123.56020050645932,484.7780050237176,852.8924992982195,2683.4420238809357,3432.934473437001,0.1174638428318758
e_subj57_m_vete_148,subj57,e,114.96666973041796,450.0732495669847,1787.5009970326255,2349.671507407088,3084.61286154815,0.119500944588276
u_subj43_f_cura_71,subj43,u,247.0664902957363,423.4044804753185,860.292348860871,2952.4838521361785,4370.231206757598,0.1581630000584738
a_subj13_f_vara_237,subj13,a,213.51061177127508,854.5232361920866,1512.1936397846807,2965.7288194388143,3786.835321161294,0.1898802949384844
e_subj81_m_seca_242,subj81,e,105.02627375066494,394.3289357282917,1841.688217441185,2575.286947587624,3272.3513805877,0.1090684528505732
a_subj21_f_saque_227,subj21,a,196.46575720010395,798.8836491787276,1411.9388952471766,2408.54242419734,3668.8507198951193,0.1468829976526479
u_subj79_m_buque_149,subj79,u,101.12773581416876,538.7936729976326,2978.299801815176,3782.958269683359,5649.786501912529,0.0674681198191763
e_subj10_f_vete_195,subj10,e,194.7880007235899,576.6860376791134,2173.757094802437,3224.071123300941,4528.306925778659,0.0847914944827095
a_subj66_m_baso_65,subj66,a,125.44686285474508,759.5367583786458,1167.0767376396248,2236.31254725895,3332.5509484567865,0.134151359372575
a_subj6_f_vato_242,subj6,a,185.78350193618337,913.4409737999812,1531.6660197220494,2912.211448902966,4061.039715360717,0.182924401374089
i_subj47_f_viso_216,subj47,i,241.7003903655977,417.80525590848544,2816.58447705996,3124.835829463455,4356.090512981097,0.1384993170971086
o_subj18_f_voto_396,subj18,o,211.50620943892352,619.2838067253967,1099.555206264922,2834.2778344816284,4000.66343800046,0.1704873644943291
a_subj31_m_bata_167,subj31,a,115.67462965407736,670.7400943057197,1287.992872473153,2588.561695739736,3735.083980583347,0.155343549031096
a_subj35_f_vato_168,subj35,a,109.929813452077,734.4241147451376,1676.9884198121415,3175.999949413581,4150.350554747501,0.0821248177741949
o_subj69_m_toco_115,subj69,o,162.65289507102474,507.0333963408013,1039.0104844295004,2642.0980536482693,3572.1414080946283,0.0985054171855722
o_subj22_f_bote_51,subj22,o,211.73827528389097,591.449885544214,969.5445154559504,3571.5952505113232,3944.07717520779,0.1404545518775762
i_subj42_f_viso_111,subj42,i,194.8051488807453,300.391513230215,2631.8517876885794,3125.108258955483,4177.674538083484,0.138022592544894
o_subj36_f_cosa_214,subj36,o,279.40717884833344,580.5020505010895,1237.7523523690395,2798.3635282503037,4409.60881463871,0.1551183114666742
e_subj55_m_beta_221,subj55,e,111.49804057534946,561.0499532440041,1648.8479139586666,2556.4237395848468,3480.8559262277604,0.1269397387837841
i_subj69_m_viso_287,subj69,i,161.57808198790374,303.5533474157837,2274.6738497570664,3130.652407782304,3775.960266655915,0.1182160392427476
a_subj72_m_vara_226,subj72,a,119.58298911810282,804.7095823851663,1425.5092074398326,2486.4123889364246,3310.826052638654,0.1413019412724111
i_subj31_m_pisa_349,subj31,i,137.5132024112538,274.1335984374905,2462.172371708285,3183.2718278162715,3837.268447637612,0.1423586612371764
e_subj35_f_beta_156,subj35,e,222.1987835578665,600.2096050812011,2237.582065759876,3090.8838795093416,4027.5899519595728,0.1420823896543425
a_subj14_m_baso_79,subj14,a,117.29822612889735,773.648619443342,1148.5659723921171,2396.851780197912,3225.140936884872,0.1726354519110856
o_subj57_m_voto_83,subj57,o,461.2898292360452,446.4133819668508,962.8963783885564,2406.8682976630093,3212.0755185094035,0.1304759321803686
a_subj45_f_saque_98,subj45,a,196.01437939973692,943.5972603474274,1651.584122330639,2870.7319810654744,4223.460973914871,0.1373660526940142
e_subj61_m_seso_109,subj61,e,117.41782866325433,511.2764774531915,1534.0958867357576,2604.768376321792,3980.6799125172247,0.1138557649603143
i_subj1_m_pisa_291,subj1,i,116.7229234173638,320.8389246233731,2480.054808289603,2852.321304650125,4138.785483279734,0.1130301803758243
e_subj34_f_seso_302,subj34,e,308.004907135287,619.3902594232482,2107.2164702096075,3085.8477427230864,4746.908732542636,0.1191622750827377
u_subj43_f_cura_304,subj43,u,245.4145058133942,423.38393203222495,988.625311482294,3149.172954492968,4192.023849219474,0.1404289420459804
i_subj46_f_quita_101,subj46,i,210.41534736016487,313.88384862727645,3029.174321395498,3399.9909683805454,4436.13763697164,0.0914448528465442
o_subj35_f_voto_91,subj35,o,224.6091987150249,563.6362376679806,1057.4615190400625,3231.7368634210147,3872.095983288905,0.1304576201262449
u_subj19_f_cura_98,subj19,u,191.52495695758617,389.0901597246231,969.3149917187776,2829.325145023759,4291.647355334131,0.1749605577267147
u_subj13_f_buque_66,subj13,u,237.229912480345,364.4142821551696,1171.685458508687,2845.523662928912,4269.450586959578,0.1641068704665059
e_subj70_m_seso_140,subj70,e,96.23943689387744,340.7790291681956,1397.7789769756637,2529.60236725991,3401.318719447808,0.1458551592996798
o_subj67_m_toque_210,subj67,o,112.01597383383547,424.01147404251583,1034.222315456543,2454.669743483632,3369.6903798138787,0.0766463115859551
a_subj65_m_baso_306,subj65,a,132.2524697982431,723.9073711719336,1230.7955268388644,2327.8766962336545,3308.4436467400183,0.1673272798048174
o_subj80_m_bota_371,subj80,o,125.84411800532652,473.6067604301667,957.2219795543192,2536.518189450961,3375.653703127476,0.1134222831755892
i_subj79_m_viso_157,subj79,i,91.15061524645482,236.53737458676156,2550.875493858872,3298.951803024372,4079.47826787266,0.0915481460597447
e_subj39_f_peca_130,subj39,e,262.5789700740951,600.6380990805359,2158.296885443436,3067.669419962959,4337.355725543946,0.1396337174467646
a_subj59_m_saco_158,subj59,a,126.57427844750968,719.6391919394332,1417.9666257197505,2139.408690340817,3318.4331214314698,0.1055382374590806
o_subj39_f_voto_173,subj39,o,235.0801101833279,552.350173279678,1047.2246424364398,3225.642852748584,3970.0824082976033,0.1557436053485844
o_subj29_m_toca_261,subj29,o,149.01826839136575,513.5095163929824,1061.3289757593432,2409.445925993876,3396.937387196117,0.1033391701689311
a_subj21_f_baso_150,subj21,a,174.27565533184355,807.4882809987108,1472.7000716715083,2520.934113788196,3627.449153206919,0.1685400154988429
a_subj27_f_saca_59,subj27,a,185.7290534319928,950.1510642433972,1704.776406239202,2938.151784984472,4310.097983305995,0.131192264749005
u_subj28_f_cuco_162,subj28,u,205.3124412156209,313.6722018976226,793.5034894732997,2013.6739181280373,2842.771868802646,0.1395529316117404
u_subj9_m_cuco_224,subj9,u,173.09167101609327,488.00622607404347,2538.493180779481,3706.073984611961,4042.6397860741727,0.1378262100878601
o_subj48_f_toca_258,subj48,o,227.1901393690751,719.9415508211204,1264.009945254964,2996.905579379289,3791.333650910118,0.1013533325789467
o_subj21_f_voto_94,subj21,o,180.09241896034007,649.4969200322859,965.453407524457,2959.7939208850075,3637.933935077295,0.140944662245937
e_subj22_f_seso_189,subj22,e,241.28944211495457,533.9872918020912,718.0321900880318,1709.555299452013,1978.4720672770036,0.1287676958897861
e_subj23_f_seca_114,subj23,e,221.00500619536103,621.4304963056833,2205.9957972929155,2877.0187130012077,4277.948774396503,0.1294753724946332
o_subj10_f_bote_38,subj10,o,194.63906173697285,510.70985625180055,897.9328295997282,3266.7019418916634,4277.225239915822,0.1284057833050425
a_subj79_m_saco_96,subj79,a,106.91718427161108,735.8290344117033,1345.0596529701315,2118.195535226532,2919.756462039559,0.08381454197484
e_subj15_m_veto_124,subj15,e,154.613194044309,548.9859693001458,1820.2158831221257,2608.1855538420914,3810.628166051932,0.150000515319698
a_subj20_m_saca_250,subj20,a,163.86565937967526,824.8937775416622,1407.9328169093098,2292.3162496688515,3549.5277717607364,0.1503703513588391
o_subj16_f_toca_332,subj16,o,246.1084545985338,596.9116961022561,1253.5137711615332,2721.549442101966,3688.8446390456743,0.1242493404556853
i_subj75_m_quito_87,subj75,i,114.74941485210678,259.485285211451,2337.5580101177857,3094.7028722836967,3608.2500854005016,0.1061051380322282
o_subj60_m_coro_200,subj60,o,135.4562629587082,427.8382432775376,815.0178689943508,2355.871360668776,3325.382271406743,0.1923286440256731
a_subj23_f_baso_136,subj23,a,223.1366577054087,912.5347574004576,1526.284014154608,2922.5558720276376,3743.074724587284,0.1732633184444353
e_subj62_m_seso_209,subj62,e,157.7891235798201,527.6520355566905,2026.838668780898,2717.712678639605,3917.720396350497,0.1622297888723608
o_subj4_f_toca_358,subj4,o,221.88250692829655,510.127566944518,1091.617746292571,2953.782194722895,4378.831727209818,0.1306324268000139
e_subj67_m_seque_126,subj67,e,114.4256349988923,467.5650282135367,1990.5136787521467,2712.9664490113246,4189.025977664307,0.0838395010677942
e_subj46_f_seco_153,subj46,e,216.7655866449699,577.1033463499602,1977.546424426882,3031.420861809045,4526.994193280033,0.1093809254188556
u_subj75_m_supo_96,subj75,u,116.73713033984151,321.86049600893693,861.671153666588,2412.0856593758904,3087.7739997947624,0.1070315617731921
i_subj12_f_pisa_196,subj12,i,207.3944056,264.992042829423,2763.249945398557,3203.6648178283253,4077.839664287618,0.1196945599932007
i_subj35_f_pisa_79,subj35,i,228.57866581231212,357.700104912946,2716.1622052110743,3212.3003187618306,4155.33012617238,0.1371939060429326
a_subj33_f_vato_190,subj33,a,194.11176713153623,683.2601925900279,1641.8628252942783,2896.721197345773,4247.0692441478,0.1670329681125736
a_subj60_m_bate_167,subj60,a,127.25614637743702,636.4343419557574,1275.974668072107,2284.280926784226,3455.9383061059634,0.159224987206295
i_subj41_f_quito_152,subj41,i,202.91486959927445,304.9410211846401,2586.315173330245,3239.7865116608605,4294.244943115241,0.071803615162957607
a_subj1_m_vato_180,subj1,a,101.44281406195368,681.5900325478755,1424.4409146505234,2546.031598436096,3758.741301364913,0.1137578144212568
u_subj23_f_cura_89,subj23,u,242.33751392901868,480.1535423251988,992.8508091397038,2892.41572841437,4079.920767376063,0.1423616793202115
i_subj53_m_quito_63,subj53,i,122.93317359130006,278.1622267692499,2606.887288274491,3300.2925340484207,4084.601948596565,0.0749728121529301
e_subj12_f_vete_118,subj12,e,193.6511531281048,584.0290940410626,2124.0934174667727,3050.511674597879,4072.4686743683033,0.1298711585164881
a_subj80_m_bata_256,subj80,a,116.3515789,638.8194588640174,1346.571513459975,2342.3599781920943,3684.0551232865487,0.1072946238855593
e_subj37_f_peca_136,subj37,e,106.92839339304504,513.9173840966757,2368.0167425530367,2991.349949849397,4347.96980555805,0.1064393895693399
e_subj44_f_seso_38,subj44,e,216.86651244329823,508.4632205948631,2158.9734843129145,3102.2272841429835,4358.413076937408,0.1192275786575734
u_subj61_m_tusa_163,subj61,u,122.66545137574728,327.37227046819913,880.0859473744405,2555.868112702116,3246.50659613524,0.1303236677933
e_subj47_f_seco_235,subj47,e,235.19952115451807,528.6208762684834,1902.420815764473,2909.1270451272326,4184.952037199787,0.087903534954728
o_subj11_m_toque_121,subj11,o,107.00421129083313,426.9117010058552,895.8109987130692,2481.486346448306,3022.7860786012434,0.1095455265327359
o_subj75_m_coro_228,subj75,o,130.5824788617103,584.4492691990981,1098.8963160915791,2277.7593622534514,3483.321733337796,0.1522148469263641
e_subj43_f_peca_147,subj43,e,225.70430043733975,641.5540160360471,2280.406445498795,3210.731245630496,4333.491489125974,0.1384616735990903
a_subj80_m_saco_194,subj80,a,131.58795103122822,706.9949591696526,1493.3184405494144,2257.2898618276067,3067.0144676462173,0.0978102224612712
u_subj45_f_cura_47,subj45,u,205.09781067154088,403.6050822639092,1001.2314302084004,2639.491265511588,4074.1102602654105,0.1239826787497349
u_subj18_f_puso_316,subj18,u,227.79596987520512,446.03500209000896,1129.2901629716152,2701.220742381905,4065.888983310832,0.1780613581077205
o_subj80_m_voto_223,subj80,o,126.09100260435042,413.8436893354082,866.4396692781963,2348.6652747780176,3513.3233840151265,0.1049584293420423
e_subj14_m_seco_171,subj14,e,135.47571972342155,551.422647397801,1583.2193348169567,2268.527462040902,3348.6061235016928,0.1204288385950121
o_subj13_f_toco_102,subj13,o,225.88496381752608,516.2376027245252,1303.6927397319423,2917.036676778151,3693.6107691408192,0.1413682546548443
e_subj72_m_peca_72,subj72,e,130.45584488106934,510.5259439910293,1987.8747034405656,2932.4111695333622,3643.691620590397,0.1122392315936281
u_subj32_f_cura_112,subj32,u,232.8031086553349,425.3594555891187,899.7127577521637,2750.428817501486,3710.156516678141,0.1472256427639365
o_subj37_f_coro_125,subj37,o,224.98811022826084,481.6617819309566,1016.3675174645382,2927.1363776729672,4024.789193464416,0.1694493737546395
u_subj33_f_cura_248,subj33,u,238.42900669096065,409.8934504719298,936.705077375441,3042.603582273753,4388.25930006561,0.1619910338249269
e_subj3_m_vete_201,subj3,e,117.38482102701676,532.3228961260335,1914.4809815723136,2700.891977714557,3708.509420707556,0.1393396438842217
e_subj25_f_vete_176,subj25,e,207.7432179881116,692.4840703953325,2059.990121696401,3029.055997741952,4420.047631128757,0.1469714129746592
i_subj35_f_pico_138,subj35,i,241.46220100906265,344.1560039712582,2661.313328340337,3279.086216412502,3950.344500700433,0.1266001209261787
a_subj16_f_saca_138,subj16,a,241.0694191432873,957.3829841278654,1476.017482353231,2498.019700454665,3685.7767874506944,0.1503746294377151
o_subj71_m_voto_219,subj71,o,121.895566166328,507.7471206843261,928.6744541971904,2525.876738092645,3456.803421896548,0.1768430525902659
i_subj1_m_quite_298,subj1,i,117.51673560547847,278.4992467215335,2486.0697102885133,3120.8980293505488,4041.93612135804,0.1285667830368538
e_subj79_m_seco_160,subj79,e,130.85421980473757,510.7255854302703,1980.71343013102,2733.150412358085,3858.242238268378,0.0650601738163004
i_subj79_m_quite_140,subj79,i,119.71234712915052,304.69090665907135,2592.227163800035,2709.049565424018,3454.1494790502707,0.1005287152878452
i_subj57_m_pisa_80,subj57,i,0,2360.730412521364,2921.1214925149243,3246.9131937675115,5821.231845087525,0.0899066988391666
o_subj25_f_bote_55,subj25,o,216.047493411307,542.1936271384944,878.833706635974,3140.893959435657,3831.345114386598,0.1597373910262135
i_subj26_f_viso_139,subj26,i,209.30293564147885,339.6265192499471,2614.978574334266,3127.911143911529,4043.457978697198,0.1508963584452033
o_subj50_f_toca_51,subj50,o,206.66389637273736,598.3267862655,1016.6474982870044,2684.4807740005763,3883.5738141860434,0.1166814351061248
e_subj21_f_beta_152,subj21,e,188.0170614757838,568.5282455016542,1995.9818422734932,2776.700171422891,4249.118548062716,0.1385908261588554
e_subj7_f_veto_263,subj7,e,235.33764825611152,554.2313041935697,2335.5745232799977,3078.1029288508,4501.228053229538,0.1302288003074863
u_subj48_f_cura_207,subj48,u,215.5647559543425,423.0572779490717,859.1684633965597,2652.29070505965,3828.0954755898856,0.1538174285084835
o_subj27_f_cosa_103,subj27,o,182.4190433980644,509.7605781098096,1047.5246546312867,3016.211878678569,3958.544699852569,0.1235106843902912
a_subj73_m_bata_183,subj73,a,158.3944827418615,704.8979652926909,1324.671440881326,2582.8801590695552,3772.381637829197,0.1363260779746099
a_subj76_m_baso_61,subj76,a,118.75258375522944,680.5591546513134,1254.8101956187322,2134.4549650126423,2924.428170657531,0.1629473094601096
o_subj40_f_bota_183,subj40,o,188.7709557574969,541.4249480097517,838.11799239451625,2551.572194135772,3729.026204812501,0.1569075004010415
o_subj67_m_voto_253,subj67,o,105.23155848486144,434.9086756259069,890.4051741539123,2737.987660794174,3280.413107500788,0.1137763800094774
o_subj77_m_toca_109,subj77,o,103.19722701847172,430.420124829406,940.0680841620988,2527.8509336946863,3457.6576566423755,0.1193328891579113
i_subj61_m_quita_312,subj61,i,132.68205978462643,303.7041640570569,2389.383157407855,2850.767837442703,3532.8066823975564,0.123080675847143
u_subj36_f_supe_118,subj36,u,298.03813860608284,380.3299491493782,1144.3506633795407,2757.26974563997,4286.799493997695,0.1395227887864735
i_subj47_f_pico_238,subj47,i,236.48286309996496,403.25262188902894,2387.891985518649,2811.964096626623,4290.518569883059,0.0767495159586189
e_subj8_f_vete_216,subj8,e,190.2263957518297,555.3282191961625,2140.291100310765,2851.262261833633,4120.99495017386,0.1615674132897538
e_subj32_f_vete_266,subj32,e,255.3220134015527,540.3083281248032,2025.237064923666,2864.464963512641,4080.2183261476152,0.1252763206522558
o_subj49_f_coro_87,subj49,o,213.14644960819385,500.2690673097257,999.0679014832012,3012.349266016094,3829.988505483714,0.154061299940588
u_subj54_m_supo_120,subj54,u,186.477049207225,370.6886202581516,1237.5325148243749,2353.0712111280577,3613.281272691576,0.0941716412284506
i_subj3_m_quita_267,subj3,i,119.15995656974542,309.8813870887925,2575.023988679471,3046.099030678402,3732.1895981011967,0.1108657814638945
i_subj44_f_pite_87,subj44,i,220.524009696751,371.26841518322016,2645.6982124643123,3423.462557414189,4165.795795192918,0.1042657589163781
o_subj79_m_toco_170,subj79,o,128.1137212534435,497.1341762214259,935.5677572693878,2746.904666049125,3404.8832303988083,0.0674899607581608
i_subj14_m_quite_83,subj14,i,121.84036717415206,271.7205050047252,2195.17150199402,2651.2266835718874,3381.757183453866,0.0740176537195736
a_subj55_m_bate_225,subj55,a,115.39123609990266,770.3745328820402,1388.9095266097436,2815.2827984896985,3510.477538743342,0.1442899351781307
e_subj19_f_seca_136,subj19,e,190.31499158548027,587.8217574813277,2056.685925589767,2801.099560997922,4448.41579993181,0.1372633633953
o_subj20_m_coro_269,subj20,o,179.16161393246392,520.2318970201278,924.7365384809856,2343.298582772889,3119.9841169383167,0.1598107351647059
o_subj50_f_coro_219,subj50,o,218.4825138494877,507.43025744455696,906.0389390441062,2774.591395144352,3976.243640031512,0.1483450138944079
e_subj48_f_peca_55,subj48,e,202.94565487888548,562.0972394956691,2469.555680039654,3225.267199899502,4032.9358911246673,0.1243078491717653
a_subj39_f_vara_106,subj39,a,240.23081369169944,847.238936578367,1702.4264939607806,2975.924843879651,4056.927872084168,0.158523365918748
a_subj55_m_vara_239,subj55,a,103.40643120982948,700.4915567959405,1345.4068987007672,2423.147128886744,3881.866458937366,0.1580444738881624
o_subj20_m_voto_239,subj20,o,162.05524357407745,506.13359264880137,868.4231115665428,2569.3994302686706,3065.418159500746,0.1423393384040935
a_subj22_f_saca_134,subj22,a,226.00730322765253,1006.9635349977988,1551.5901510133078,2631.390243412652,4096.660051495921,0.1453050815700806
a_subj34_f_vara_200,subj34,a,193.99535107913,858.7081942845252,1508.0123498250753,2919.679368331964,4421.66286194204,0.1465162313732776
a_subj50_f_bate_195,subj50,a,194.72782568457075,798.672454595605,1696.367289008229,3047.2989797265363,4381.729824982659,0.147655583387484
e_subj35_f_peca_226,subj35,e,228.84223639006916,548.4266782303094,2246.782125920657,2904.696138276848,4146.24940991918,0.1286283151454426
e_subj79_m_seso_179,subj79,e,89.68920998685563,546.9548362076785,1738.7403347675552,2659.712676404248,3767.391748310175,0.0786149917708996
o_subj66_m_toque_249,subj66,o,107.00108304584091,475.93930597447246,996.0885561997744,2433.336785138833,3227.300674233196,0.0861808941951323
o_subj35_f_toca_210,subj35,o,239.5231718271926,637.3612127818234,2543.441797427654,3608.849116938095,5226.208130128851,0.1218851286127403
u_subj43_f_puso_231,subj43,u,251.34442344082143,458.4906637472252,954.0201254474414,2448.2896290906115,3293.685622096561,0.142900079885743
i_subj14_m_pisa_293,subj14,i,143.5848621150468,307.23941414585244,2273.52112904456,2801.998392708937,3379.488712225792,0.1592064434169856
a_subj71_m_saco_347,subj71,a,150.25343566334172,687.2599398440416,1264.3765032615122,2397.5210237941205,3341.4291645033936,0.1616582570638002
u_subj21_f_pura_103,subj21,u,203.11197062976623,407.07979008228347,927.928172357432,3013.867454225671,3849.551700743815,0.1290101756934888
u_subj46_f_pura_78,subj46,u,216.6547650170684,437.4672516541836,845.0623516379142,2860.0653291671856,3947.0459880349977,0.1478793848526948
i_subj76_m_pico_386,subj76,i,139.97364299649917,271.7426054348986,2170.8389433393245,2855.5297553417317,3539.484233299552,0.1311140815091903
o_subj7_f_cosa_200,subj7,o,250.77201158119408,525.5584473070838,1008.358633681952,3224.3910732928125,3957.950621474004,0.1445458955652668
a_subj21_f_bata_189,subj21,a,202.4344714990568,805.6795003084685,1437.5047685622471,2667.977580025736,3977.208826650023,0.130970221630713
a_subj56_m_saca_124,subj56,a,93.51037124318589,613.5205920644166,1503.8537073438556,2166.994194926218,3357.594155977023,0.0827250963680739
u_subj1_m_cuco_146,subj1,u,122.86515434831983,323.9495744161843,852.6350203859479,2759.2293649915523,4053.7825953736647,0.102075051466295
u_subj70_m_supe_261,subj70,u,110.08282810062322,308.88174104614706,1083.5074348020387,2411.7170278071435,3143.7558812902857,0.0822484745711108
i_subj37_f_pisa_111,subj37,i,223.1237768516708,309.86563787531253,3021.996335745654,3337.426942103776,4412.770875343313,0.1702403565360214
e_subj73_m_seque_138,subj73,e,165.27808757734255,451.66346605494505,2036.0592926668328,2756.8793672860243,3731.1000094841097,0.1082078182570796
a_subj60_m_baso_362,subj60,a,0,761.7820749090472,1297.9051269268073,2271.0256196133446,3160.0699364610887,0.2088541643258509
o_subj44_f_coro_195,subj44,o,188.21086958725752,536.2682189492591,906.4874418725716,2952.716830021965,3784.22873943576,0.1652969350210412
o_subj16_f_bota_189,subj16,o,247.1374781896503,622.2714412234542,1026.0045820844637,2997.822781217545,3796.453917705578,0.1624725173784554
u_subj21_f_cura_54,subj21,u,189.9810921456808,389.0835952362208,834.3118081042775,2770.423482519815,4132.394541771841,0.1678234333740548
i_subj73_m_pica_160,subj73,i,173.49508637740556,320.184260858155,2151.260597855512,2945.943364777386,3772.4197001692314,0.1077513945334033
o_subj6_f_toco_195,subj6,o,213.0102294714293,603.0272169032639,1153.556964976937,2763.0100405805083,4123.65051875685,0.1708184752838178
o_subj53_m_bota_33,subj53,o,109.3324442760114,452.2752525867901,883.245405002892,2814.7567441525134,3464.331266693426,0.1078556350890181
o_subj34_f_toca_163,subj34,o,198.75398621361936,576.5479616170384,1012.2407040845254,2745.472300024686,3891.190061646664,0.1159108584604325
o_subj31_m_voto_271,subj31,o,128.46111613835222,484.7178626682338,905.4856889993572,2792.3666894086805,3208.4748742513534,0.1744583705982677
i_subj30_f_quito_138,subj30,i,221.7715077751928,357.1013200298851,2231.4040876538565,3179.533762679144,3729.6982608045,0.1093529462478613
a_subj54_m_baso_178,subj54,a,153.30351995480433,768.9918241679195,1252.881898628547,2610.3563739705155,3941.8516807813726,0.1359338808580275
a_subj5_f_saca_151,subj5,a,162.23543699486558,849.274889505277,1429.0970414405158,2162.3787859982817,3415.12702582522,0.1318031078178819
i_subj2_f_quite_128,subj2,i,224.02913716876364,300.2325354286851,2627.388242849879,3572.319717971656,4020.8257736247742,0.1216686867605233
a_subj53_m_bata_58,subj53,a,100.13270389888064,769.2085487742561,1404.704662430319,2707.043293319551,3620.2035927470047,0.1192714859704878
i_subj22_f_quite_247,subj22,i,222.52377221345787,274.6320185010282,2838.0896016562715,3622.7576748320894,4569.17540651497,0.1023653484380361
u_subj31_m_cura_66,subj31,u,125.73222444646473,289.4109432341245,998.905193519916,2441.8042027645797,3139.1216708847805,0.10906223846616
e_subj10_f_seque_150,subj10,e,185.16292204588285,543.7104319421056,2324.3521436800697,3031.4821203912425,4567.796928214245,0.0835591174232433
